interaction label freq num_filled method best_chisq best_coefficient best_coefficient_err best_constant best_constant_err best_fixedab_constant_err best_exponent best_exponent_err best_fit_method best_fit_stop chisq coefficient coefficient_err constant constant_err fixedab_constant_err exponent exponent_err fit_method fit_stop rel_discrep rel_discrep_err rel_dist rel_dist_err
normal add 0.28 1 ccsd+eom 7.403491633169894e-16 0.0367836985451005 0.00032447648946380805 1.2308413286686806 1.5762077025847162e-06 3.967804372687054e-08 -1.4487690651980072 0.004033027861149406 full 20 2.551895585718259e-10 0.13217425520915582 0.02286597892155527 1.2313081880693384 8.193579902968502e-05 5.464831702447086e-06 -2.183903443450641 0.1124599991838964 full 10 0.0003793010437525002 6.65812627975969e-05 0.0006987155132268408 6.656893713969704e-05
normal add 0.28 1 ccsd+eom 7.403491633169894e-16 0.0367836985451005 0.00032447648946380805 1.2308413286686806 1.5762077025847162e-06 3.967804372687054e-08 -1.4487690651980072 0.004033027861149406 full 20 1.903755459226719e-12 0.072005559260236 0.0018181674513125506 1.231045893056103 1.287438150335169e-05 1.3610631675709668e-06 -1.8074169655302001 0.015926955472004848 full 11 0.00016619882892920934 1.0537947939325504e-05 0.0007672507592172998 1.0459822286010368e-05
normal add 0.28 1 ccsd+eom 7.403491633169894e-16 0.0367836985451005 0.00032447648946380805 1.2308413286686806 1.5762077025847162e-06 3.967804372687054e-08 -1.4487690651980072 0.004033027861149406 full 20 3.6389367844227415e-12 0.07021596434214708 0.003969185207878366 1.2310321284182164 2.2388003970391303e-05 1.011469537983233e-06 -1.791283106054919 0.033305003324475495 full 12 0.00015501571574794148 1.8234225467694562e-05 0.0006648644002462446 1.8189187731560903e-05
normal add 0.28 1 ccsd+eom 7.403491633169894e-16 0.0367836985451005 0.00032447648946380805 1.2308413286686806 1.5762077025847162e-06 3.967804372687054e-08 -1.4487690651980072 0.004033027861149406 full 20 2.913336928454439e-13 0.056957042531410394 0.0013646957434563505 1.2309571242718067 8.775468926149169e-06 4.971616742441735e-07 -1.6722454120798946 0.013593549639430094 full 13 9.407841646935644e-05 7.24376629679199e-06 0.000634525108965994 7.1296508971098345e-06
normal add 0.28 1 ccsd+eom 7.403491633169894e-16 0.0367836985451005 0.00032447648946380805 1.2308413286686806 1.5762077025847162e-06 3.967804372687054e-08 -1.4487690651980072 0.004033027861149406 full 20 8.472536838139285e-14 0.051393565269103575 0.0009573884894074837 1.230923035727607 6.03597660282048e-06 3.0755331478902414e-07 -1.6157065643574138 0.010150296289077206 full 14 6.638309668627329e-05 5.068412183694689e-06 0.0005872578825206482 4.903943776672227e-06
normal add 0.28 1 ccsd+eom 7.403491633169894e-16 0.0367836985451005 0.00032447648946380805 1.2308413286686806 1.5762077025847162e-06 3.967804372687054e-08 -1.4487690651980072 0.004033027861149406 full 20 4.7142278985205187e-14 0.04752401489852286 0.0009176028570819857 1.2308997733120086 5.559426177550927e-06 2.0652131985330922e-07 -1.574157512663678 0.010141082588583879 full 15 4.748349114280792e-05 4.694814148571215e-06 0.0005436376504477522 4.516769232636171e-06
normal add 0.28 1 ccsd+eom 7.403491633169894e-16 0.0367836985451005 0.00032447648946380805 1.2308413286686806 1.5762077025847162e-06 3.967804372687054e-08 -1.4487690651980072 0.004033027861149406 full 20 8.512355767224915e-15 0.04413859321235097 0.0004892168565780982 1.2308801581829143 2.8781004273724052e-06 1.345700202785718e-07 -1.5362727166507435 0.005636833579464978 full 16 3.154713229824857e-05 2.666038717979399e-06 0.0005066809202452099 2.3383197095686013e-06
normal add 0.28 1 ccsd+eom 7.403491633169894e-16 0.0367836985451005 0.00032447648946380805 1.2308413286686806 1.5762077025847162e-06 3.967804372687054e-08 -1.4487690651980072 0.004033027861149406 full 20 6.495329940961243e-15 0.042018625253222724 0.0005369471328589744 1.2308682423105863 2.9818591968739034e-06 9.774305317179694e-08 -1.5117395608733104 0.006302273933299449 full 17 2.1866053145025433e-05 2.7402688418540135e-06 0.000471085651666274 2.4226187566757567e-06
normal add 0.28 1 ccsd+eom 7.403491633169894e-16 0.0367836985451005 0.00032447648946380805 1.2308413286686806 1.5762077025847162e-06 3.967804372687054e-08 -1.4487690651980072 0.004033027861149406 full 20 2.2815510624006666e-15 0.039926292663408684 0.00039128808401881404 1.2308570872038043 2.081976786353056e-06 6.984888472169323e-08 -1.4870202316267969 0.0047033487915416235 full 18 1.2803059790567062e-05 2.121593370075183e-06 0.0004409884390077231 1.6915071454712682e-06
normal add 0.28 1 ccsd+eom 7.403491633169894e-16 0.0367836985451005 0.00032447648946380805 1.2308413286686806 1.5762077025847162e-06 3.967804372687054e-08 -1.4487690651980072 0.004033027861149406 full 20 1.377940311973848e-15 0.03829036309118256 0.0003699396542566894 1.2308487084441035 1.8751999171625154e-06 5.234216742452038e-08 -1.4672708429184629 0.004520532029076476 full 19 5.995716304774135e-06 1.9902323500629047e-06 0.00041361672218720354 1.5235107782096902e-06
normal add 0.28 1 hf 9.045055738133847e-14 224029098514.4013 4686358630266.049 1.2732682331257266 1.167769747572711e-07 1.6874626356059742e-07 -17.185914753496636 8.816599429692783 full 15 3.856851143066382e-10 1.1433065736477586 0.6434542491368863 1.2732566238436027 1.4714198888982191e-05 9.067701460239725e-06 -5.317233125309217 0.4147231253338499 full 8 -9.117703420047363e-06 1.1556608326241139e-05 1.0252165033286476e-05 1.1556244400176842e-05
normal add 0.28 1 hf 9.045055738133847e-14 224029098514.4013 4686358630266.049 1.2732682331257266 1.167769747572711e-07 1.6874626356059742e-07 -17.185914753496636 8.816599429692783 full 15 2.4144617639130285e-10 0.21177513530693468 0.3281829534795321 1.2732445580123464 1.9411103883353425e-05 2.2760612228383935e-05 -4.254832314998258 1.0014818119242248 full 9 -1.8593971611191584e-05 1.524537770326646e-05 2.047735166055919e-05 1.5245101839776174e-05
normal add 0.28 1 hf 9.045055738133847e-14 224029098514.4013 4686358630266.049 1.2732682331257266 1.167769747572711e-07 1.6874626356059742e-07 -17.185914753496636 8.816599429692783 full 15 1.4948302456861807e-11 1305.360822252097 2510.21256756266 1.2732662580020722 2.2989496465971824e-06 2.098017949983096e-06 -9.201595369723377 1.0806492374139323 full 10 -1.5512235387316053e-06 1.807877991814975e-06 4.803559683169113e-07 1.8055501478690999e-06
normal add 0.28 1 hf 9.045055738133847e-14 224029098514.4013 4686358630266.049 1.2732682331257266 1.167769747572711e-07 1.6874626356059742e-07 -17.185914753496636 8.816599429692783 full 15 6.7731502704656364e-12 283766625682.961 6167200045995.723 1.273268489710314 1.176110452513577e-06 1.7467638100745096e-06 -19.09540674583195 11.186660599207558 full 11 2.0151652302402567e-07 9.282362084417699e-07 6.507540059157173e-08 9.236941768556981e-07
normal add 0.28 1 hf 9.045055738133847e-14 224029098514.4013 4686358630266.049 1.2732682331257266 1.167769747572711e-07 1.6874626356059742e-07 -17.185914753496636 8.816599429692783 full 15 5.394485898725769e-12 0.00018841227548049272 0.004642469376595327 1.2732657778784369 2.4023474788847937e-05 7.92356495558557e-07 -1.8241454470160667 14.504423872902963 full 12 -1.9283032638428566e-06 1.8867790764540536e-05 1.7680975734413233e-06 1.886756785714592e-05
normal add 0.28 1 hf 9.045055738133847e-14 224029098514.4013 4686358630266.049 1.2732682331257266 1.167769747572711e-07 1.6874626356059742e-07 -17.185914753496636 8.816599429692783 full 15 7.451803463891343e-12 14737.312751282998 inf 1.2732684885921353 inf 9.136566886757286e-07 -17.152036403448193 inf full 13 2.0063832750771837e-07 inf -1.1634480282893733e-07 inf
normal add 0.28 1 hf 9.045055738133847e-14 224029098514.4013 4686358630266.049 1.2732682331257266 1.167769747572711e-07 1.6874626356059742e-07 -17.185914753496636 8.816599429692783 full 15 1.8042082977039246e-12 -70237048.96968928 inf 1.273268020307434 inf 3.215906402591801e-07 -18.85126214561077 inf full 14 -1.6714333006540016e-07 inf 2.116051181579311e-07 inf
normal add 0.28 1 hf+qdpt3 1.750494812677066e-12 -0.05181665527792815 0.0001418342030288689 1.2765518124629984 0.0004436291397772041 3.934712108995016e-07 -0.4331523252087718 0.011196114491290834 full 15 1.7918480202781284e-11 -0.05983275106619467 0.003070498397870474 1.2933350413557403 0.0038354338646380435 1.0179974669098669e-06 -0.22217743276038512 0.02416383951849281 full 13 0.013147315078704036 0.003025086395633544 -0.026511086138893976 0.0030045407161946184
normal add 0.28 1 hf+qdpt3 1.750494812677066e-12 -0.05181665527792815 0.0001418342030288689 1.2765518124629984 0.0004436291397772041 3.934712108995016e-07 -0.4331523252087718 0.011196114491290834 full 15 3.09307419360393e-11 -0.05302193205104555 0.0015476150213956808 1.2833773305122311 0.003075822167206738 1.2634505865154161e-06 -0.310866740834572 0.038852819155523015 full 14 0.005346839809081905 0.002434675598849299 -0.018287496169472138 0.0024094853311154743
normal add 0.28 1 imsrg 3.3283352326394627e-14 0.0143587953640469 0.00028573332538154016 1.3180674808113861 9.441117994200604e-06 1.0401489788439059e-07 -1.105113211880284 0.012144415007946751 full 15 3.6789948946274294e-07 -4.200584540688159e+26 2.77426808498575e+32 1.319738537723872 0.0002476310127916298 0.0003840694689771577 -48.38455629421924 476413.04613351694 full 8 0.0012678083154415987 0.0001880111467737123 -0.0002119949668413468 0.00018787430568219433
normal add 0.28 1 imsrg 3.3283352326394627e-14 0.0143587953640469 0.00028573332538154016 1.3180674808113861 9.441117994200604e-06 1.0401489788439059e-07 -1.105113211880284 0.012144415007946751 full 15 6.334893133265423e-08 43.37380117767707 404.9807985985673 1.3194229845327021 0.00017365965720455038 8.574365836625913e-05 -6.769123020722287 5.876544703876499 full 9 0.0010284023701743195 0.00013194819986723957 -6.961166544803319e-05 0.00013175323701855634
normal add 0.28 1 imsrg 3.3283352326394627e-14 0.0143587953640469 0.00028573332538154016 1.3180674808113861 9.441117994200604e-06 1.0401489788439059e-07 -1.105113211880284 0.012144415007946751 full 15 7.445563246854115e-10 0.018299381238558815 0.015560226859622606 1.318353806147074 0.00045651176758302296 6.2994584039777805e-06 -1.3412751874365845 0.6065537724693301 full 11 0.00021723116597316405 0.0003464234055277689 0.0005524973194488605 0.0003463493138695756
normal add 0.28 1 imsrg 3.3283352326394627e-14 0.0143587953640469 0.00028573332538154016 1.3180674808113861 9.441117994200604e-06 1.0401489788439059e-07 -1.105113211880284 0.012144415007946751 full 15 1.7634767909490295e-10 0.010824757571601252 0.01881061269187526 1.3116158058775318 0.020415756165240405 3.2895855982449953e-06 -0.15470803569507524 0.4152255226178028 full 12 -0.004894798656198351 0.015489160171330918 0.0055938503463352045 0.015489158531353056
normal add 0.28 1 imsrg 3.3283352326394627e-14 0.0143587953640469 0.00028573332538154016 1.3180674808113861 9.441117994200604e-06 1.0401489788439059e-07 -1.105113211880284 0.012144415007946751 full 15 6.390003458048863e-12 0.014795815504379514 0.002194924678577455 1.3180997687059213 8.897931136228077e-05 6.63620664202406e-07 -1.1317165472890287 0.09997789169098695 full 13 2.44963896045558e-05 6.788636275359979e-05 0.000615553444457239 6.75074021986265e-05
normal add 0.28 1 imsrg 3.3283352326394627e-14 0.0143587953640469 0.00028573332538154016 1.3180674808113861 9.441117994200604e-06 1.0401489788439059e-07 -1.105113211880284 0.012144415007946751 full 15 1.3430137940570784e-12 0.011206329040569675 0.0009503164400654321 1.3179190138340589 6.966560082679715e-05 2.6388949956825503e-07 -0.9450822848755391 0.06042810329029294 full 14 -0.00011263989096821359 5.3337390527800264e-05 0.0007022324163463872 5.285435090120228e-05
normal add 0.28 1 imsrg+eom 4.0926915842315676e-11 0.07297601274759684 0.03910611298974154 1.234011869375327 0.00013367168600756052 1.6786969834023126e-06 -1.7462301649206153 0.27270403031533913 full 15 1.4005837672485105e-10 0.04232692776163242 0.009110248343161148 1.233983501217945 0.0001573626970232528 3.215704569437559e-06 -1.507805619821447 0.1453242788659694 full 11 -2.2988561201087165e-05 0.00016731695093388264 0.0009200768730286389 0.00012752125728270367
normal add 0.28 1 imsrg+eom 4.0926915842315676e-11 0.07297601274759684 0.03910611298974154 1.234011869375327 0.00013367168600756052 1.6786969834023126e-06 -1.7462301649206153 0.27270403031533913 full 15 5.453010122068092e-12 0.02309283621820143 0.0012929281847106542 1.2334480830895715 7.225376229578186e-05 6.197015381308061e-07 -1.0952687474486327 0.04137420133857442 full 12 -0.0004568726604233797 0.00012309121935901408 0.0012309329821904138 5.855207023545804e-05
normal add 0.28 1 imsrg+eom 4.0926915842315676e-11 0.07297601274759684 0.03910611298974154 1.234011869375327 0.00013367168600756052 1.6786969834023126e-06 -1.7462301649206153 0.27270403031533913 full 15 2.5191804756172937e-12 0.02514187623657474 0.001437510011590462 1.233532755127992 5.388820611711963e-05 5.547583121845598e-07 -1.1525837144381827 0.03812896292709327 full 13 -0.00038825740596615255 0.00011675496687718551 0.0010593576159602372 4.366926567621773e-05
normal add 0.28 1 imsrg+eom 4.0926915842315676e-11 0.07297601274759684 0.03910611298974154 1.234011869375327 0.00013367168600756052 1.6786969834023126e-06 -1.7462301649206153 0.27270403031533913 full 15 2.2061997759822906e-12 0.024415626127359123 0.001825367266865893 1.2335150479233434 6.19124791326963e-05 3.6733958364290264e-07 -1.1357312505357555 0.04735261571445527 full 14 -0.00040260670445180224 0.0001193381499646682 0.000988244203253822 5.017181892464391e-05
normal add 0.28 1 imsrg+qdpt3 9.665439447797248e-13 -0.039730651491198234 0.00020773032793987335 1.2589173501599835 0.00026689486119135943 2.9758759518035657e-07 -0.4814400797992913 0.011042935300133977 full 15 3.169234953098066e-09 -0.06184433182933169 0.06843006904006543 1.2911335150405006 0.07168603846820207 1.2933305485634964e-05 -0.1349246882972197 0.20608546605540665 full 10 0.025590373249223308 0.05694302413922901 -0.03600186203774628 0.05694260953911104
normal add 0.28 1 imsrg+qdpt3 9.665439447797248e-13 -0.039730651491198234 0.00020773032793987335 1.2589173501599835 0.00026689486119135943 2.9758759518035657e-07 -0.4814400797992913 0.011042935300133977 full 15 7.759505447662669e-11 -0.03943890538028285 0.0011927726368757103 1.2634119834350508 0.002639952429856162 2.3052799779511065e-06 -0.35049816572615516 0.052159034149987675 full 12 0.0035702369774284204 0.0021077678076836972 -0.013111171982959715 0.002097004023906044
normal add 0.28 1 imsrg+qdpt3 9.665439447797248e-13 -0.039730651491198234 0.00020773032793987335 1.2589173501599835 0.00026689486119135943 2.9758759518035657e-07 -0.4814400797992913 0.011042935300133977 full 15 4.0091890779868925e-11 -0.040899690083519555 0.0019035396468633252 1.266427944699557 0.0031992547104728493 1.4524543639711822e-06 -0.29757516703692993 0.04724844551815253 full 13 0.005965915505588226 0.002550207844725108 -0.015145555107421773 0.0025412766483659636
normal add 0.28 1 imsrg+qdpt3 9.665439447797248e-13 -0.039730651491198234 0.00020773032793987335 1.2589173501599835 0.00026689486119135943 2.9758759518035657e-07 -0.4814400797992913 0.011042935300133977 full 15 1.1062678526904323e-12 -0.03915881879997664 7.331296771089882e-05 1.2600651392661693 0.0002920132861809555 3.62813671785329e-07 -0.4388542963569263 0.009668287206571698 full 14 0.0009117271328731302 0.0003143739834037336 -0.009769290882748777 0.00023196512977798411
normal add 0.5 1 hf 1.9620085711653861e-13 1.57452176058113e-05 0.00034351527294693157 1.9839353113315727 9.339178444156344e-06 1.8619366262878697e-07 -1.1943062471998387 13.441308512370533 full 14 3.133568395550202e-09 -1.1832032583505777e+22 9.648883737714031e+27 1.9839717890321271 2.2956107993656012e-05 4.179085875608388e-05 -41.869940210293876 588246.5378822609 full 8 1.838653727559425e-05 1.2491932984308083e-05 -1.3248499652972669e-05 1.1570996222947326e-05
normal add 0.5 1 hf 1.9620085711653861e-13 1.57452176058113e-05 0.00034351527294693157 1.9839353113315727 9.339178444156344e-06 1.8619366262878697e-07 -1.1943062471998387 13.441308512370533 full 14 8.896261864937514e-11 0.013593386306099063 0.029095721727670176 1.9839220549613594 1.978878127611846e-05 3.14657073277383e-06 -3.0977185865599357 1.437211427018724 full 9 -6.681856075441139e-06 1.10295132024877e-05 8.240419706007381e-06 9.974509331650698e-06
normal add 0.5 1 hf 1.9620085711653861e-13 1.57452176058113e-05 0.00034351527294693157 1.9839353113315727 9.339178444156344e-06 1.8619366262878697e-07 -1.1943062471998387 13.441308512370533 full 14 2.407620062420568e-11 87.77711233084017 393.9903267315503 1.9839373119896324 3.2308168140292902e-06 2.6621731370664815e-06 -8.113127195214453 2.5280985719454754 full 10 1.0084290793521689e-06 4.9811286170627215e-06 -5.311730628190768e-07 1.628488991339464e-06
normal add 0.5 1 hf 1.9620085711653861e-13 1.57452176058113e-05 0.00034351527294693157 1.9839353113315727 9.339178444156344e-06 1.8619366262878697e-07 -1.1943062471998387 13.441308512370533 full 14 9.783088679853099e-12 0.0006831425776524729 0.0036360601937494882 1.983924758795513 3.185388093767355e-05 1.0422656732577947e-06 -1.7343578401261508 3.4091889938957833 full 11 -5.3189920050655815e-06 1.673175234235883e-05 5.9099827523194045e-06 1.6055907042826795e-05
normal add 0.5 1 hf 1.9620085711653861e-13 1.57452176058113e-05 0.00034351527294693157 1.9839353113315727 9.339178444156344e-06 1.8619366262878697e-07 -1.1943062471998387 13.441308512370533 full 14 2.836946531745234e-13 280100.94440918276 942886.7315056286 1.9839358530780968 3.103773091690667e-07 2.853891234494752e-07 -11.585198523435345 1.626133455514242 full 12 2.730666273098592e-07 4.71000089583388e-06 -2.8429827658117857e-08 1.56445276918259e-07
normal add 0.5 1 hf 1.9620085711653861e-13 1.57452176058113e-05 0.00034351527294693157 1.9839353113315727 9.339178444156344e-06 1.8619366262878697e-07 -1.1943062471998387 13.441308512370533 full 14 2.6726961110219347e-13 252514070.71102184 4820158374.570941 1.983936017530844 2.1613195148018306e-07 2.2988140771495482e-07 -14.705072953552847 8.675641798278034 full 13 3.559588195312102e-07 4.708662775703703e-06 6.950953134551592e-08 1.08941027586275e-07
normal add 0.5 1 hf+qdpt3 7.17752964120783e-08 1.8618718178516893e+17 5.452911902659272e+19 1.9592125727745417 0.00011044265395507298 0.00015210193647778407 -28.847098869599442 182.02600018095265 full 9 1.2875396279854048e-07 1.7764086225438818 2.805120381866163 1.9587836231978397 0.00033999431719292604 0.00016671721429515986 -4.384999949276652 1.1785225722611175 full 8 -0.000218939783596106 0.00018245850611773443 0.00018588940211560027 0.00017353620660533274
normal add 0.5 1 imsrg 2.5093915907412694e-12 0.003921171986806901 4.4804759006002004e-05 2.0296936281264775 0.0005416733725400857 3.780285782804403e-07 -0.3956564512728232 0.14515717959893765 full 14 4.164492236227173e-08 -36103.11321730615 140615.7771309725 2.0313486999345285 9.216662253479623e-05 0.00038686724873842937 -11.602232337405274 2.8182653144334497 full 8 0.0008154293757027808 0.00027092464267243125 1.3457857941656591e-05 4.54091304943185e-05
normal add 0.5 1 imsrg 2.5093915907412694e-12 0.003921171986806901 4.4804759006002004e-05 2.0296936281264775 0.0005416733725400857 3.780285782804403e-07 -0.3956564512728232 0.14515717959893765 full 14 2.878734686955752e-08 -0.10374356976661289 1.0513889909884444 2.031436935587616 0.0002862935197122905 4.2297889093195414e-05 -3.522390983272636 6.685086633508801 full 9 0.0008589017756082118 0.00030205992839109114 -4.741418500541957e-05 0.00014105257901831676
normal add 0.5 1 imsrg 2.5093915907412694e-12 0.003921171986806901 4.4804759006002004e-05 2.0296936281264775 0.0005416733725400857 3.780285782804403e-07 -0.3956564512728232 0.14515717959893765 full 14 1.725942295225687e-08 -3.042383849632422e+30 1.2272790591979104e+34 2.031359698132934 5.414501923441997e-05 7.015402796832676e-05 -43.89477963224805 2251.503665259837 full 10 0.0008208480252234196 0.0002684223878930479 -4.423498088396267e-05 2.6676451946166536e-05
normal add 0.5 1 imsrg 2.5093915907412694e-12 0.003921171986806901 4.4804759006002004e-05 2.0296936281264775 0.0005416733725400857 3.780285782804403e-07 -0.3956564512728232 0.14515717959893765 full 14 3.725399981159425e-12 0.004032695912724024 0.00021476589807727358 2.029996281728377 0.00034532106456059195 4.5494545553071295e-07 -0.5000844555917044 0.1406429092710888 full 13 0.0001491129487256604 0.0003165264416742173 0.0005508443655732894 0.0001701346393777062
normal add 0.5 1 imsrg+eom 1.039978824425663e-11 0.26736189595969007 0.050164886179120946 1.9342694866346897 4.3586842572789445e-05 9.401351981004165e-07 -2.177637608126999 0.09043806355705572 full 15 6.305570309338239e-11 0.12960342780393952 0.012249729325847425 1.9343376261861762 6.762186822680012e-05 3.161866743521237e-06 -1.894686892464634 0.05873274555682831 full 11 3.5227537815929466e-05 4.1593411499961974e-05 0.0007112456787070075 3.495990388111704e-05
normal add 0.5 1 imsrg+eom 1.039978824425663e-11 0.26736189595969007 0.050164886179120946 1.9342694866346897 4.3586842572789445e-05 9.401351981004165e-07 -2.177637608126999 0.09043806355705572 full 15 4.1527489729954317e-10 0.06554631932230529 0.02310245440759873 1.9337713320570458 0.0003523658665285877 5.54140606078389e-06 -1.4701581908146977 0.22303767047134093 full 12 -0.00025754145484180313 0.00018355769600641536 0.0008736874332306988 0.00018216999803860183
normal add 0.5 1 imsrg+eom 1.039978824425663e-11 0.26736189595969007 0.050164886179120946 1.9342694866346897 4.3586842572789445e-05 9.401351981004165e-07 -2.177637608126999 0.09043806355705572 full 15 1.2489274218086463e-10 0.036826626509009974 0.009241972978138606 1.933121552921761 0.00041042404513962907 2.7914371183259233e-06 -1.1076553280724974 0.17130439411592754 full 13 -0.0005934714479345349 0.00021337733908377606 0.0011131448296717032 0.0002121855567920455
normal add 0.5 1 imsrg+eom 1.039978824425663e-11 0.26736189595969007 0.050164886179120946 1.9342694866346897 4.3586842572789445e-05 9.401351981004165e-07 -2.177637608126999 0.09043806355705572 full 15 1.7344218744698162e-10 0.06986997716017324 0.03401019090003076 1.9337783069430667 0.0003171885242258539 3.0876048339949003e-06 -1.497805142944019 0.27227002552959423 full 14 -0.000253935501240532 0.00016552387515842248 0.0006952154631115366 0.00016398362682397226
