label interaction num_filled freq method fit_method fit_stop chisq coefficient coefficient_err exponent exponent_err constant constant_err fixedab_constant_err dist dist_err
add normal 6 0.28 hf full 20 7.443709581155833e-05 106312796.97243838 431542910.2409073 -7.2178037297891136 1.4957108378207453 9.180194324579992 0.02235853005023073 0.0020379246818815117 0.04384235410443971 0.02235853005023073
add normal 6 0.28 hf full 21 6.156989305281118e-05 3864695.7713180897 23665999.995072857 -6.024408985320404 2.2277772208181124 9.167903194570536 0.03128453563618331 0.001945956007296865 0.04325780703437765 0.03128453563618331
add normal 6 0.28 hf full 22 8.710441824522399e-06 1021004191427027.2 4686770744472866.0 -12.843489110288562 1.598920407306861 9.201851573671245 0.0035104250959103953 0.0008747134454294935 0.005992328601276853 0.0035104250959103953
add normal 6 0.28 hf+qdpt3 full 18 0.00013514368412384905 55040.21471256235 114184.31859058759 -4.37438029821278 0.8261374448165972 9.158375806411394 0.061144167764613504 0.0027939012829957563 0.17934059007893666 0.061144167764613504
add normal 6 0.28 hf+qdpt3 full 19 0.0001151080167648841 6901.1171211858655 19259.727726115547 -3.559130681921711 1.104336074440946 9.099984638739908 0.09439686179962711 0.002503707143931154 0.19423290688279415 0.09439686179962711
add normal 6 0.28 hf+qdpt3 full 20 6.880379815310123e-05 49141256.10339046 177076840.38393903 -6.907849868717332 1.3301539645973088 9.227390570655375 0.02326132151451998 0.00235476640926948 0.05243140723520234 0.02326132151451998
add normal 6 0.28 hf+qdpt3 full 21 7.451985431127225e-05 92266018.98981486 596605797.3795068 -7.145651455772504 2.3326739131966336 9.233033739347874 0.025124971118617494 0.002138623421190329 0.034480159929563214 0.025124971118617494
add normal 6 0.28 hf+qdpt3 full 22 1.07141021450032e-05 4.523162549594597e+17 2.4663955427785283e+18 -14.957424109216753 1.8953000721506228 9.26168914425303 0.00314251052658166 0.001639423234130244 0.00409276123203739 0.00314251052658166
add normal 6 0.28 imsrg full 18 0.0004514017486009754 1570218.772078115 5871965.246057046 -5.669113231987545 1.4627879152194034 9.248754236673596 0.06878554090102892 0.005112463312572411 0.12211913104237127 0.06878554090102892
add normal 6 0.28 imsrg full 19 0.0003440634547713138 4845.136488892458 23174.956030983238 -3.418170189351989 1.9012048399839034 9.116872994343957 0.17654871716089657 0.004625450536703674 0.2059157900083175 0.17654871716089657
add normal 6 0.28 imsrg full 20 0.00019582106264426106 543873349.1503323 3365481925.6474347 -7.787838369912332 2.2728484588442583 9.269267167046568 0.0316891047835716 0.0034524613645362657 0.04111707877307147 0.0316891047835716
add normal 6 0.28 imsrg full 21 0.00014974084158445099 520678.1609121762 4564272.225293359 -5.269958439579549 3.2124850217517618 9.236470007017687 0.06278064194217084 0.0032694959194504904 0.05738026862070811 0.06278064194217084
add normal 6 0.28 imsrg full 22 3.705755743643451e-05 5.278433653500423e+16 4.7599174553557875e+17 -14.180710960916942 3.1342680434339774 9.286828242665143 0.0062826330882928385 0.001554709984288161 0.004738945068146094 0.0062826330882928385
add normal 6 0.28 imsrg+qdpt3 full 18 5.569654067383818e-05 199227.64689151596 251740.54520488268 -4.855643994649784 0.49919904943955334 8.99527172873494 0.03222118350640819 0.0017856416343495236 0.1606685123932312 0.03222118350640819
add normal 6 0.28 imsrg+qdpt3 full 19 5.955933098874853e-05 177758.9655393593 368561.86099645536 -4.818129621525964 0.799170066408347 8.99810195823473 0.03794822149668884 0.001876748471108628 0.1246398272360505 0.03794822149668884
add normal 6 0.28 imsrg+qdpt3 full 20 7.470372792919697e-06 458273458.4977858 583063047.1132094 -7.744451139940071 0.4675197600916823 9.067661298503921 0.006250714429136784 0.001052757591707968 0.039570205797311075 0.006250714429136784
add normal 6 0.28 imsrg+qdpt3 full 21 2.686994824261833e-05 204505224483.87827 973635274155.5704 -9.947378676231455 1.701118253580157 9.086164288905954 0.00848846570718245 0.002410294470965846 0.0167824538643071 0.00848846570718245
add normal 6 0.28 imsrg+qdpt3 full 22 2.3354347201675917e-06 3.5283382490379452e+19 1.2401155006247874e+20 -16.559089116649428 1.2207217981404914 9.098352855818812 0.0012894086262387684 0.000686722579631012 0.0025252813515823647 0.0012894086262387684
add normal 6 1.0 ccsd+eom full 14 0.009374535115283609 2340146.4818641297 6848859.721062716 -6.111042574030465 1.3017524006770071 22.208705292109435 0.1645613501018881 0.02208095112834925 0.23008240389056311 0.1645613501018881
add normal 6 1.0 ccsd+eom full 15 0.00572334648073951 14864.863305812369 60922.23718439119 -3.919670135496021 1.8101588676770457 21.953665693566936 0.3291172739882853 0.019158935742004366 0.3754480324330629 0.3291172739882853
add normal 6 1.0 ccsd+eom full 16 0.001224133926995077 4130687990.325307 16946504964.485296 -9.105562375157424 1.6693514602978639 22.25963876779715 0.04063087933645342 0.007972123238433455 0.042538782202850456 0.04063087933645342
add normal 6 1.0 ccsd+eom full 17 0.0007902471170251824 6030889.247398418 40579423.410026036 -6.528047088957542 2.6856957848761263 22.221427087077107 0.06283007524029405 0.007652555453019228 0.06347456492289183 0.06283007524029405
add normal 6 1.0 ccsd+eom full 18 2.893425120431356e-05 5.392838201146907e+17 2.041668408840253e+18 -16.167486969362333 1.4391963487282193 22.279307130996795 0.0036443044559280164 0.001834964436939765 0.0015696240032063713 0.0036443044559280164
add normal 6 1.0 ccsd+eom full 19 8.828208157343248e-06 1487851367855.1592 7680179119659.851 -11.416934875878566 1.9209962218920966 22.273842093416814 0.0033045054478841344 0.0008715648389706366 0.004537055583185179 0.0033045054478841344
add normal 6 1.0 ccsd+eom full 20 1.8035780493415447e-06 3.348377005477415e+19 2.2787619640108692e+20 -17.54135523250745 2.461757976171671 22.276789253496787 0.0009443483402076465 0.0006435782460394844 -0.00020777849678665916 0.0009443483402076465
add normal 6 1.0 hf full 14 0.010139248751824204 2856779.173427748 8835197.520260915 -6.204159343984934 1.3745817543430563 22.37973410793324 0.16690541021931582 0.02357104843961881 0.2219259755053713 0.16690541021931582
add normal 6 1.0 hf full 15 0.00652523229097171 16002.002901167663 71407.93195945623 -3.959741815111432 1.9687035566676088 22.128555336100458 0.3447578648025298 0.020881830499942543 0.3622700757173618 0.3447578648025298
add normal 6 1.0 hf full 16 0.001572630185272957 13847450013.54448 67713303029.89862 -9.605605415701653 1.9868305237570905 22.434441653689365 0.04263211038806998 0.00916123220288907 0.03521256597682054 0.04263211038806998
add normal 6 1.0 hf full 17 0.0009883684977942768 3576727.1540257484 28226919.978061914 -6.341705631765402 3.1535425015551932 22.388162254728027 0.07393246550701293 0.00859140000582675 0.06373707275527707 0.07393246550701293
add normal 6 1.0 hf full 18 5.257309767577188e-05 6.936089606388928e+19 4.1257047247318994e+20 -18.026829371740273 2.2571381715386023 22.449943761754703 0.004456907611087131 0.004789284342844582 0.0005937888284499593 0.004456907611087131
add normal 6 1.0 hf full 19 2.741015642829158e-05 7684677601193.367 86844477808216.42 -12.095929001167427 4.20149806081269 22.445735652292537 0.005367637627431996 0.0024684376397555046 0.004332666195885793 0.005367637627431996
add normal 6 1.0 hf full 20 5.046924091601471e-08 1.2376353351537673e+46 6.162665091732955e+46 -39.69959461339964 1.7967508780771726 22.450176095901828 9.960276548104464e-05 0.0003593747769095632 -1.7824788127285274e-05 9.960276548104464e-05
add normal 6 1.0 hf+qdpt3 full 14 0.0095698621092364 1595736.0736984527 4766127.740717322 -5.949695636440726 1.3302907066805973 22.339432841836327 0.1738693361294616 0.02235977198864534 0.24083138885242406 0.1738693361294616
add normal 6 1.0 hf+qdpt3 full 15 0.005878579775436483 9254.991529792134 38088.076668213136 -3.7112120252382708 1.8279511262073511 22.05574946012946 0.3697710377303142 0.019521651357815525 0.4091751795054144 0.3697710377303142
add normal 6 1.0 hf+qdpt3 full 16 0.0013922902945249283 2249659757.8893595 9597108811.672638 -8.85395017349185 1.7371213278245143 22.390627003718546 0.045169868629482156 0.008547342925915658 0.04721603122438012 0.045169868629482156
add normal 6 1.0 hf+qdpt3 full 17 0.0009482288518197507 4353794.182769809 31035830.1220389 -6.387356624519512 2.8495408453033324 22.35180317825804 0.0715121322342824 0.008410717293335057 0.0683248104673595 0.0715121322342824
add normal 6 1.0 hf+qdpt3 full 18 3.20498601929518e-05 2.862235362848656e+18 1.1425637995579417e+19 -16.78786197564719 1.516318327332838 22.41564479531766 0.0037020495877913423 0.002823693131226433 0.0015207947210811312 0.0037020495877913423
add normal 6 1.0 hf+qdpt3 full 19 1.344622447795284e-05 14409677366748.746 96939781029326.34 -12.266165900876825 2.5005550417161935 22.411305182011674 0.0036861211341308554 0.0011745872129547519 0.004030079750076965 0.0036861211341308554
add normal 6 1.0 hf+qdpt3 full 20 1.4022277978698478e-06 3.2065503424647293e+25 2.6889790984359618e+26 -22.54108374062147 3.0294760166829247 22.41467671809078 0.0006726539804338713 0.0007749525231550445 -0.0005012200544740608 0.0006726539804338713
add normal 6 1.0 imsrg full 14 0.012724796144122164 3136933.08385484 10923578.93710563 -6.2467557394703705 1.547221005211156 22.509690344021248 0.18488026440382158 0.026426344014570974 0.21734881759425662 0.18488026440382158
add normal 6 1.0 imsrg full 15 0.008008378068384161 7045.181413465996 34064.04099184075 -3.595852761663381 2.1548360503141013 22.180979990668497 0.4581990625498764 0.023868620973888713 0.42472294725622106 0.4581990625498764
add normal 6 1.0 imsrg full 16 0.0021927072957570407 12286106224.155037 68768109982.4654 -9.545922401973824 2.2750459893334165 22.548902472121384 0.05078735988652984 0.010843121179039225 0.03670122057164349 0.05078735988652984
add normal 6 1.0 imsrg full 17 0.0013734691080812022 1013792.7925630654 8907980.459583933 -5.823371133979325 3.528254147723559 22.48776111071311 0.10148551220411244 0.01038803618172476 0.07736137582549674 0.10148551220411244
add normal 6 1.0 imsrg full 18 8.818951916941483e-05 3.361915612382927e+20 2.489986560472132e+21 -18.598113704720472 2.81399069850968 22.564157913678436 0.005629096545696136 0.007557782747581043 0.00012835753624074187 0.005629096545696136
add normal 6 1.0 imsrg full 19 4.575309979263743e-05 873778609864.3684 11812037086499.74 -11.273627959214135 5.031972773857826 22.558369807302594 0.0076603514171751635 0.002689599708522825 0.005431488405751139 0.0076603514171751635
add normal 6 1.0 imsrg full 20 9.68340734923336e-08 2.1942749648352925e+57 2.346522462938322e+58 -49.00466506257743 3.8580019903387592 22.564035995839614 0.0001328555611995107 0.0017388585352563746 7.525309505496125e-05 0.0001328555611995107
add normal 6 1.0 imsrg+eom full 14 0.009790708053931728 1911746.624690668 5677678.797626908 -6.020514812457796 1.3219446467975722 22.22930217948404 0.17241201958508845 0.022492528973096275 0.23842633051595996 0.17241201958508845
add normal 6 1.0 imsrg+eom full 15 0.0059279754312889345 11186.202798928285 45837.64864876394 -3.789394812402396 1.815916355321574 21.953289870525758 0.35696999665743423 0.019537198136091588 0.4013832304742415 0.35696999665743423
add normal 6 1.0 imsrg+qdpt3 full 14 0.00942654590153995 1793138.078607251 5207097.637217749 -5.991272858111237 1.2928935012748504 22.215431027896567 0.17055753171702487 0.021973785767152507 0.2410451733452632 0.17055753171702487
add normal 6 1.0 imsrg+qdpt3 full 15 0.005655637978111919 11949.190300939566 47767.47444178268 -3.8173833632489167 1.770342990666288 21.947389057854952 0.34387204150114187 0.018977859006839227 0.3980266005406037 0.34387204150114187
add normal 6 1.0 imsrg+qdpt3 full 16 0.001125608567923663 2712615372.4095416 10357209686.989729 -8.926555216770272 1.5544928158411722 22.270497255685104 0.04012308538636649 0.00775157845414724 0.04654650994768872 0.04012308538636649
add normal 6 1.0 imsrg+qdpt3 full 17 0.0007856971506732224 11605997.922006255 76595430.77024823 -6.777819822611388 2.6288677749681972 22.240158001932976 0.05867645164321738 0.007861059782476735 0.061125206837058244 0.05867645164321738
add normal 6 1.0 imsrg+qdpt3 full 18 1.7192770550161327e-05 1.4091544217607608e+18 4.163224207620843e+18 -16.52871161567059 1.122599701687326 22.29593330503638 0.0027506119689792254 0.002071470922964792 0.0016935772299468965 0.0027506119689792254
add normal 6 1.0 imsrg+qdpt3 full 19 5.565305385232853e-06 50118254396986.59 222869198872926.4 -12.730760154530865 1.6519678880527124 22.292268039436664 0.002255593943924986 0.0007918934613960595 0.0032939931985858095 0.002255593943924986
add normal 6 1.0 imsrg+qdpt3 full 20 1.1665218867381712e-06 2.7463724549669015e+20 1.738970492614449e+21 -18.339861743510642 2.2895937453924584 22.2943051684473 0.0007265652908650619 0.0005585296614064946 -0.00021220523598586283 0.0007265652908650619
add normal 7 0.1 hf full 20 2.457369359389047e-05 316.99847899877585 224.2333875312956 -1.9918860861168288 0.2980854781108264 5.045375715053158 0.15303453454213217 0.0011280978213995476 0.8125464700755209 0.15303453454213217
add normal 7 0.1 hf+qdpt3 full 20 0.10071676907144086 1387793357988.506 612415047609654.4 -11.026786957184123 161.3275423073428 5.956962279156895 0.4048137932100663 0.17167139946131874 0.045977328639241755 0.4048137932100663
add normal 7 0.28 ccsd+eom full 19 0.0004225084832971584 41134.2023268889 91219.95350886614 -3.9093631310210677 0.8694557298949603 10.82201053497711 0.1507898850696156 0.004733135723985275 0.4139125260228891 0.1507898850696156
add normal 7 0.28 ccsd+eom full 20 0.0003256473059875933 3819.82038142106 10229.385699662645 -2.9859058485779633 1.0561366282552689 10.652555695795774 0.25043691235744414 0.0042420430783381615 0.49926115820422545 0.25043691235744414
add normal 7 0.28 hf full 19 0.00046207874532159545 60812.525807659586 141371.45300777198 -4.060780624579025 0.9082822202209092 10.9717994927188 0.1465527420897788 0.005006588559851036 0.3924083502117899 0.1465527420897788
add normal 7 0.28 hf full 20 0.0003675767700576288 4664.589902445324 13355.200886405395 -3.0653330287341016 1.1254539190916693 10.799073058695075 0.25270714405535516 0.004507389374268029 0.48016391031803884 0.25270714405535516
add normal 7 0.28 hf+qdpt3 full 19 0.00020120968937511186 61577.05805011846 104365.75461224122 -4.1039167042506515 0.6616295483147511 11.130075197437284 0.09476269671673229 0.003245467609794578 0.34654724633837475 0.09476269671673229
add normal 7 0.28 hf+qdpt3 full 20 7.319120771044911e-05 894.0259939059926 1195.099779638804 -2.4403141536290147 0.5426870081072738 10.796063940415866 0.1766874961286001 0.001948963778058636 0.597133906343382 0.1766874961286001
add normal 7 1.0 ccsd+eom full 16 0.013958792994707122 5502.057579206467 21365.246516945568 -3.087482933786497 1.7019165762631565 26.01289876766248 0.9360948748421198 0.029707246016027748 1.0616697973375189 0.9360948748421198
add normal 7 1.0 ccsd+eom full 17 0.005073340677013771 145729774.19442108 630454760.1583778 -7.237122556505765 1.7195309316708962 26.817679800515723 0.1332458147553663 0.016222321898970403 0.1803281904842784 0.1332458147553663
add normal 7 1.0 ccsd+eom full 18 0.003189617627774232 189875.0103959506 1108965.5381209194 -4.645010726043378 2.3148935677062332 26.629281238703154 0.26509100372667593 0.014445411815006554 0.2887974962968478 0.26509100372667593
add normal 7 1.0 ccsd+eom full 19 0.0005938597587507296 6246737666867.859 32320349255249.816 -11.173028798036094 1.9268226384597211 26.867039302907415 0.027961513453317825 0.005593872988481223 0.03072490109258652 0.027961513453317825
add normal 7 1.0 ccsd+eom full 20 0.00037737672699102723 1662295075.6790054 13680622580.673555 -8.177229473954382 3.0201355586447516 26.840993516717017 0.04040413789428515 0.0052032739251615615 0.04320379828298471 0.04040413789428515
add normal 7 1.0 hf full 17 0.0055019892323220805 248710762.61565956 1144786406.4634712 -7.453776239492241 1.8272686037021213 26.996527545786883 0.13201856536262246 0.017223958043444107 0.1679698848331519 0.13201856536262246
add normal 7 1.0 hf full 18 0.003587411320025556 219401.15953678134 1395296.092177116 -4.711616223029722 2.517945646256672 26.80896552124866 0.27367634587424916 0.015617556803583394 0.2749201673432218 0.27367634587424916
add normal 7 1.0 hf full 19 0.0007895215344245921 31298483960500.168 197676952089132.3 -11.782806538220127 2.3491277138098674 27.042716500491952 0.029874027527519966 0.00649136294086572 0.025171654954235123 0.029874027527519966
add normal 7 1.0 hf full 20 0.0004896911777822177 777167461.2909658 7699135510.167726 -7.921744549776649 3.637340234372879 27.01088407541967 0.048636487128800726 0.005990036555816652 0.043518928519922895 0.048636487128800726
add normal 7 1.0 hf+qdpt3 full 17 0.0051215743998801804 62127955.7637857 269680828.690456 -6.903687733763428 1.7285208182284504 26.9725104058242 0.14512618899151472 0.01642663416029472 0.19884497344803265 0.14512618899151472
add normal 7 1.0 hf+qdpt3 full 18 0.0033094621000260525 98379.19104883951 572275.2615381095 -4.379414356197235 2.3165959320285574 26.765049344632544 0.30191998669214404 0.014768987410511523 0.3207755573501565 0.30191998669214404
add normal 7 1.0 hf+qdpt3 full 19 0.0006931839443008514 2588095805739.5493 13907130697753.5 -10.836024119718163 2.001718741331388 27.030432639635034 0.03160498773272701 0.006143124707195049 0.0350807475622581 0.03160498773272701
add normal 7 1.0 hf+qdpt3 full 20 0.00047601064950089834 1243000520.8186777 10992875808.568968 -8.055473226253854 3.242331788828323 27.00469108969659 0.04657386527533836 0.0058615063961039065 0.04663906399160567 0.04657386527533836
add normal 7 1.0 imsrg full 17 0.007130027109289495 234119089.02322355 1216852039.1645129 -7.427032912001249 2.06345911405331 27.13159185526699 0.15119877305047205 0.01984625295415945 0.1704976646545724 0.15119877305047205
add normal 7 1.0 imsrg full 18 0.004582295569975379 64114.80309748842 444664.3164201662 -4.216553639910812 2.7695382370698987 26.878321975102747 0.38183848910140517 0.018223257619490216 0.3339221007385724 0.38183848910140517
add normal 7 1.0 imsrg full 19 0.0011498754211027888 27715095832568.766 201609181745407.7 -11.721322235605228 2.7058645580068807 27.170349958748346 0.036319171233138714 0.00787140277239559 0.026685706815296584 0.036319171233138714
add normal 7 1.0 imsrg full 20 0.000714888665113691 153146721.7001141 1707073963.9447718 -7.306518493479904 4.105051053722077 27.12773853677986 0.06779232721484346 0.0074426674136577305 0.053406586077635154 0.06779232721484346
add normal 7 1.0 imsrg+qdpt3 full 17 0.005034982449391888 89964265.53573811 381052795.112863 -7.042087513857338 1.685308706507762 26.824214270055492 0.13907131742882417 0.016102427662628076 0.1931832132429463 0.13907131742882417
add normal 7 1.0 imsrg+qdpt3 full 18 0.003166331308963231 158409.23678334456 900666.5185663 -4.565290565345145 2.2565122902337174 26.633232953310845 0.2729053372508557 0.01433837815723912 0.3035180166287397 0.2729053372508557
add normal 7 1.0 imsrg+qdpt3 full 19 0.0005286232935207898 4235153556975.289 20061279303440.582 -11.019756846515882 1.7640983312755276 26.882371606379227 0.026920880261775106 0.005419529275342235 0.033244709752139556 0.026920880261775106
add normal 7 1.0 imsrg+qdpt3 full 20 0.0003674510695701504 5254495017.740467 42168674389.87184 -8.588675926486228 2.9386908184116782 26.862763379560306 0.03664693008847811 0.005293947898625913 0.04055872414573969 0.03664693008847811
add sigmaA=0.5 2 0.1 hf full 11 2.8717049240793793e-07 16.91084180042877 104.56609808639035 -4.447077167489302 3.3077739324816076 1.1784357295399595 0.000947143123869451 0.00020786526288820437 0.0005512100974791601 0.000947143123869451
add sigmaA=0.5 2 0.1 hf full 12 3.015822822827405e-10 2.4856454130477007e+28 2.632950991777556e+29 -34.60191575138042 5.09518467632231 1.1789937799688293 7.1952946508856435e-06 0.00013785866874253708 -6.816149112021108e-06 7.1952946508856435e-06
add sigmaA=0.5 2 0.1 hf full 13 8.913528277137626e-11 0.7329573199524214 7.784631857446594 -4.438714920334755 5.0524574312194686 1.1789758354968374 2.4010754157972503e-05 3.887354983807905e-06 1.0769354477524473e-05 2.4010754157972503e-05
add sigmaA=0.5 2 0.1 hf full 14 1.0852675074032652e-13 6.682874065775415e+36 1.4313225186273553e+38 -41.480625942238674 9.304403354557579 1.1789867045460265 1.6694829365377822e-07 3.6018795375364035e-06 3.757701483309006e-08 1.6694829365377822e-07
add sigmaA=0.5 2 0.1 hf full 15 4.8028527534886813e-14 6.605572268552576e-06 5.1857343849112725e-05 -0.25027120465613245 4.864323888691098 1.1789833112555703 7.074237862407175e-05 4.907458365299725e-08 3.4094485130697905e-06 7.074237862407175e-05
add sigmaA=0.5 2 0.1 hf+qdpt3 full 11 3.9684531416501566e-08 29602.92879511378 76486.834147362 -8.217868293710108 1.340432318209494 1.1471642388415233 0.00014766202890347291 0.0001578538934448483 0.00015269902539327695 0.00014766202890347291
add sigmaA=0.5 2 0.1 hf+qdpt3 full 12 1.0923271895356897e-09 24824687669277.523 99551874964935.77 -18.12229729935128 1.9317026248050897 1.1473101009605096 1.5420138673737147e-05 5.770139510838741e-05 -2.0659795779476298e-05 1.5420138673737147e-05
add sigmaA=0.5 2 0.1 hf+qdpt3 full 13 2.9627949910540395e-11 2.497859525209691 3.282937262945696 -4.295033429049864 0.6266890501699152 1.147229868472668 1.4611872629305734e-05 1.5170041746885772e-06 3.8983382142143697e-05 1.4611872629305734e-05
add sigmaA=0.5 2 0.1 hf+qdpt3 full 14 3.507251354362443e-13 0.03860868492153095 0.008510580405113195 -2.3222351910274317 0.10933152460545344 1.1471692138988638 6.0095785326029465e-06 1.5840796525546808e-07 8.439552276939821e-05 6.0095785326029465e-06
add sigmaA=0.5 2 0.1 hf+qdpt3 full 15 5.368428331579594e-14 0.0878830070404301 0.011734254412758735 -2.7115153512704393 0.06181194222727307 1.1471851193915121 2.033676343472627e-06 7.486981111402817e-08 5.695071417055608e-05 2.033676343472627e-06
add sigmaA=0.5 2 0.1 imsrg full 11 2.611826524640498e-07 48.00817751371482 304.70697790686796 -5.012225828884455 3.3615749722566224 1.1786330696699403 0.0007425233426441141 0.0004917351907456259 0.00044483477050683007 0.0007425233426441141
add sigmaA=0.5 2 0.1 imsrg full 12 1.1974100946177173e-09 2.9036147694864095e+63 1.4238809519638395e+68 -73.47259375307621 23582.490707713947 1.1790757613965028 1.3366183378058508e-05 0.00015821389538054118 2.310248285097849e-05 1.3366183378058508e-05
add sigmaA=0.5 2 0.1 imsrg full 13 1.0340125611069946e-10 1.3914055761575591e-05 0.00012872269379345902 1.0283341757182667 2.747915733697696 1.1789199060973885 0.0004327632606728494 3.6923966162098368e-06 0.00019563108214648572 0.0004327632606728494
add sigmaA=0.5 2 0.1 imsrg full 14 6.025915906443068e-11 2.4256681011397183e-08 1.7183257375806848e-07 3.1098623815768676 2.5080944099067137 1.1790419789190199 4.455102109237792e-05 3.251071356982457e-06 8.73433618748809e-05 4.455102109237792e-05
add sigmaA=0.5 2 0.1 imsrg full 15 4.084546342471198e-14 -0.009600678982507525 0.001195749550840605 -1.7343985263339117 0.06351682654039213 1.179227889556719 4.253972286421981e-06 5.4051385522939235e-08 -8.767524684505368e-05 4.253972286421981e-06
add sigmaA=0.5 2 0.1 imsrg+qdpt3 full 11 6.262806158831505e-08 10030.940039031877 31595.12253025273 -7.672333642665091 1.6372596638784203 1.1517141709834042 0.00020042300939856843 0.00017022304541710711 0.00018942148315548302 0.00020042300939856843
add sigmaA=0.5 2 0.1 imsrg+qdpt3 full 12 9.282870575960949e-10 6400709644760088.0 3.0489181941536532e+16 -20.771333883397975 2.2934799039016087 1.1519017017395445 1.3657281927335178e-05 7.14881888816973e-05 -1.8824692499253004e-05 1.3657281927335178e-05
add sigmaA=0.5 2 0.1 imsrg+qdpt3 full 13 2.469704691138872e-12 1.4839406977007745 0.7083834590953669 -4.158893421021158 0.22829423311719796 1.1518338089102131 4.489173916614633e-06 5.400858529940577e-07 3.383789256439229e-05 4.489173916614633e-06
add sigmaA=0.5 2 0.1 imsrg+qdpt3 full 14 3.0449390996973446e-13 0.22858570209471948 0.06439149658507369 -3.2875423384381772 0.13206801242778854 1.1518177983922118 2.8653835581550176e-06 1.7972457478295908e-07 3.886125543761665e-05 2.8653835581550176e-06
add sigmaA=0.5 2 0.1 imsrg+qdpt3 full 15 5.3642086125566375e-14 0.12277634473296099 0.022728877998885857 -3.0059385796839564 0.0843744307461899 1.1518127052678675 1.6602328282475654e-06 7.114848405549809e-08 3.5879373676994675e-05 1.6602328282475654e-06
add sigmaA=0.5 3 0.1 hf full 11 7.1506524996929015e-06 8704.079398371428 8889.26236262819 -5.873792645983929 0.536313334687296 1.8703846961367754 0.003047983424246499 0.0017488680846626558 0.007189576497227179 0.003047983424246499
add sigmaA=0.5 3 0.1 hf full 12 7.083394004294767e-06 5050.122941236829 12945.347773722722 -5.614251147445895 1.2646619819570957 1.8701102870134427 0.003835809428759153 0.0006833364059219043 0.004964800702721428 0.003835809428759153
add sigmaA=0.5 3 0.1 hf full 13 9.370631126269304e-07 454521699.19125426 1462497130.8758073 -10.872488603655144 1.472660747847674 1.8746115001889323 0.0006651216036132725 0.0006072718628251857 0.00025955156990242756 0.0006651216036132725
add sigmaA=0.5 3 0.1 hf full 14 5.29269145335042e-07 137011.09285406637 862580.4408990531 -7.323689040863122 2.77849464018092 1.8739116648233005 0.0009260727657775173 0.00022435242450442592 0.000752335817634675 0.0009260727657775173
add sigmaA=0.5 3 0.1 hf full 15 1.5734912943258653e-08 6.111811873765875e+20 4.4974716130340074e+21 -22.39998851226298 3.0726993694793094 1.874695057049681 5.9786842643581064e-05 0.000300012579506973 -3.3181135438375975e-05 5.9786842643581064e-05
add sigmaA=0.5 3 0.1 hf+qdpt3 full 11 2.225672500744354e-06 5208.290134012791 2723.646959895118 -5.574521831627556 0.275381960102051 1.8379842739667613 0.0018378376458900354 0.0013037289532118505 0.008722237834890567 0.0018378376458900354
add sigmaA=0.5 3 0.1 hf+qdpt3 full 12 3.078504163009616e-06 13454.503615492558 21534.85884557473 -6.0516495657552705 0.786616505324538 1.8400581026494636 0.002249131656510085 0.0006262582116595411 0.004502505660552769 0.002249131656510085
add sigmaA=0.5 3 0.1 hf+qdpt3 full 13 1.382916197303576e-07 31289409.09612512 33471190.949742775 -9.631801997701508 0.4906638909233153 1.8435170907689014 0.0002906732172682504 0.00045949699829705683 0.0006314012172230488 0.0002906732172682504
add sigmaA=0.5 3 0.1 hf+qdpt3 full 14 1.4964456948237863e-07 15312793.98336004 50680486.53244596 -9.327725380964845 1.4504933147073436 1.8435400407543876 0.0003501303681016916 0.00020953466267833125 0.00044975304713279485 0.0003501303681016916
add sigmaA=0.5 3 0.1 hf+qdpt3 full 15 1.8520940477241964e-09 1702126974824454.5 2948024053952594.0 -17.084242817727983 0.7239594281736148 1.8439533921136853 2.3554820721972065e-05 3.9168016122618785e-05 -9.549535706643297e-07 2.3554820721972065e-05
add sigmaA=0.5 3 0.1 imsrg full 11 9.152529907606538e-06 8214.9090560628 9335.040294638407 -5.836651082240812 0.5969322090240697 1.8736538560161033 0.003480506967764421 0.0016035900208828645 0.0072743120143066164 0.003480506967764421
add sigmaA=0.5 3 0.1 imsrg full 12 8.270379202305497e-06 2736.6611398865 7251.458199688808 -5.302641530138319 1.3121954549375154 1.8724579545099782 0.004544796337209525 0.000737736556698861 0.005790333301727513 0.004544796337209525
add sigmaA=0.5 3 0.1 imsrg full 13 1.0286325606958333e-06 302357366.49613035 949849096.4643673 -10.662505483375996 1.438520931686033 1.8777140454738175 0.0007106204086600376 0.0006704574642366116 0.00032095072611526554 0.0007106204086600376
add sigmaA=0.5 3 0.1 imsrg full 14 6.137601097914807e-07 168919.75367278815 1072459.6251588317 -7.385217774668063 2.8007694977148296 1.877027375710137 0.0009845044173281165 0.0002443381763087842 0.0007971531973500756 0.0009845044173281165
add sigmaA=0.5 3 0.1 imsrg full 15 1.575512812593807e-08 2.666245836535612e+21 1.9349178345369524e+22 -22.987980091416013 3.0300807738037947 1.8778617607181287 5.9277629776908366e-05 9.79177741801291e-05 -2.928074074182163e-05 5.9277629776908366e-05
add sigmaA=0.5 3 0.1 imsrg+qdpt3 full 11 2.3243311226932494e-06 3884.4077984206847 2053.0522796432906 -5.422128039665313 0.2787684242380776 1.8382640608171317 0.0019590250523800713 0.0012813055617806066 0.009377299142894424 0.0019590250523800713
