 7 322.6847 321.6779 319.0806 318.2878  
 8 318.4354 316.8561 315.9902 314.7115  
 9 314.0800 312.1890 312.3136 310.7714  
 10 313.1707 310.8837 311.8164  309.9124  
 11 312.1390 309.6182 311.0721 308.9258  
12 312.0104 309.3140 311.1098 308.7701  
13 311.8694 309.0741  311.0937 308.6278  
14  311.8639 308.9924 311.1723 308.6068  
16 311.8603 308.8829 311.2896 308.5793  
 18 311.8600 308.8143 311.3732 308.5635  
20 311.8600  308.7673 311.4352 308.5536  
