5  66.9899114 66.2726313
6  66.4520049 66.0451838
7  65.9716865 65.7253574
8  65.8893232 65.7043516
9  65.8389318 65.6909130 
10 65.8065392 65.6831
12 65.7673051 65.6745
14 65.7442987 65.6700
16 65.7292334 65.6674
18 65.7186088 65.6657
20 65.7107 65.6645

