# num_shells num_filled freq ml p   label energy
          13          4  1.0  2  11 rm    9.48823523445739
          14          2 0.28  0   8 add   2.085556067364644
          14          2 0.28  0   1 rm    1.5155260412151672
          14          2 0.28  1  14 add   2.2719002413857923
          14          2 0.28  1   5 rm    1.6822751455077944
          14          2 0.28  2   7 add   2.0332846514691925
          14          2  1.0  0   8 add   5.554729814771835
          14          2  1.0  0   1 rm    3.568966576403545
          14          2  1.0  1  14 add   6.331961087354136
          14          2  1.0  1   5 rm    4.315612805558414
          14          2  1.0  2   7 add   5.454343782221709
          14          3 0.28  0  24 add   3.3180068571549866
          14          3 0.28  0   9 rm    2.821677440438807
          14          3 0.28  1  14 add   3.1421077102355452
          14          3 0.28  1   5 rm    2.6505223328773635
          14          3 0.28  2  22 add   3.307284695278062
          14          3 0.28  2  11 rm    2.786664295301204
          14          3  1.0  0  24 add   8.925163141629794
          14          3  1.0  0   9 rm    7.221023230588507
          14          3  1.0  1  14 add   8.279398960332323
          14          3  1.0  1   5 rm    6.518600174029077
          14          3  1.0  2  22 add   8.963416102864905
          14          3  1.0  2  11 rm    7.147702024244325
          14          4 0.28  0  24 add   4.249996391929372
          14          4 0.28  0   9 rm    3.8079868393520346
          14          4 0.28  1  34 add   3.9499220374369113
          14          4 0.28  1  17 rm    3.953169070346149
          14          4 0.28  2  22 add   4.2256242801305035
          14          4 0.28  2  11 rm    3.7830737512792147
          14          4  1.0  0  24 add   11.16542187023624
          14          4  1.0  0   9 rm    9.54149474778255
          14          4  1.0  1  34 add   11.805435445437878
          14          4  1.0  1  17 rm    10.169082569532351
          14          4  1.0  2  22 add   11.103169036932966
          14          4  1.0  2  11 rm    9.488033288056316
          15          2 0.28  0   8 add   2.0855409943263976
          15          2 0.28  0   1 rm    1.5154879780689103
          15          2 0.28  1  14 add   2.271885556968098
          15          2 0.28  1   5 rm    1.6822515666720899
          15          2 0.28  2   7 add   2.0332620870434486
          15          2  1.0  0   8 add   5.554698267516413
          15          2  1.0  0   1 rm    3.5689052608370098
          15          2  1.0  1  14 add   6.331940831389793
          15          2  1.0  1   5 rm    4.315578872472392
          15          2  1.0  2   7 add   5.454311942267722
          15          3 0.28  0  24 add   3.317980623105181
          15          3 0.28  0   9 rm    2.8216376730095756
          15          3 0.28  1  14 add   3.1420740166229333
          15          3 0.28  1   5 rm    2.650457155262577
          15          3 0.28  2  22 add   3.307261147029272
          15          3 0.28  2  11 rm    2.786618493621512
          15          3  1.0  0  24 add   8.92559808127783
          15          3  1.0  0   9 rm    7.220967994604672
          15          3  1.0  1  14 add   8.279344151187056
          15          3  1.0  1   5 rm    6.518500848264249
          15          3  1.0  2  22 add   8.96341126952569
          15          3  1.0  2  11 rm    7.147643450949643
          15          4 0.28  0  24 add   4.249312936472123
          15          4 0.28  0   9 rm    3.8078463873986568
          15          4 0.28  1  34 add   3.9633620499922078
          15          4 0.28  1  17 rm    3.953060797802367
          15          4 0.28  2  22 add   4.225091122615149
          15          4 0.28  2  11 rm    3.7829339582079244
          15          4  1.0  0  24 add   11.165345693814448
          15          4  1.0  0   9 rm    9.541345385710377
          15          4  1.0  1  34 add   11.805506208978846
          15          4  1.0  1  17 rm    10.168990594154991
          15          4  1.0  2  22 add   11.10308754733064
          15          4  1.0  2  11 rm    9.487865391567018
           7          2 0.28  0   8 add   2.0862899410572435
           7          2 0.28  0   1 rm    1.516522269458827
           7          2 0.28  1  14 add   2.279303358640958
           7          2 0.28  1   5 rm    1.682889651023769
           7          2 0.28  2   7 add   2.0340316723834997
           7          2  1.0  0   8 add   5.555185549424259
           7          2  1.0  0   1 rm    3.5702328052848857
           7          2  1.0  1  14 add   6.332886121322395
           7          2  1.0  1   5 rm    4.316273073734516
           7          2  1.0  2   7 add   5.454851846184168
           7          3 0.28  0  24 add   3.4246952550200955
           7          3 0.28  0   9 rm    2.840594759555373
           7          3 0.28  1  14 add   3.222020746370598
           7          3 0.28  1   5 rm    2.6648834310438776
           7          3 0.28  2  22 add   3.4048439087929423
           7          3 0.28  2  11 rm    2.8034273449151215
           7          3  1.0  0  24 add   8.669295735752325
           7          3  1.0  0   9 rm    7.222554051218563
           7          3  1.0  1  14 add   8.311070377633685
           7          3  1.0  1   5 rm    6.517119663609246
           7          3  1.0  2  22 add   9.00589351261469
           7          3  1.0  2  11 rm    7.1494158946601365
           7          4  1.0  0  24 add   11.481031825650929
           7          4  1.0  0   9 rm    9.74204075014383
           7          4  1.0  1  34 add   12.991006618857407
           7          4  1.0  1  17 rm    10.383101665699014
           7          4  1.0  2  22 add   11.381846699480647
           7          4  1.0  2  11 rm    9.657370618801892
           8          2 0.28  0   8 add   2.0859200120668144
           8          2 0.28  0   1 rm    1.5161939572386156
           8          2 0.28  1  14 add   2.2721407547315193
           8          2 0.28  1   5 rm    1.6826806772475207
           8          2 0.28  2   7 add   2.033671753732841
           8          2  1.0  0   8 add   5.555099516274142
           8          2  1.0  0   1 rm    3.5699458417613927
           8          2  1.0  1  14 add   6.332084805422097
           8          2  1.0  1   5 rm    4.316136833010007
           8          2  1.0  2   7 add   5.4547487676732525
           8          3 0.28  0  24 add   3.366956243590384
           8          3 0.28  0   9 rm    2.8319195752456885
           8          3 0.28  1  14 add   3.163212245590693
           8          3 0.28  1   5 rm    2.659507713374733
           8          3 0.28  2  22 add   3.304064730690198
           8          3 0.28  2  11 rm    2.79603775755716
           8          3  1.0  0  24 add   8.950490599628212
           8          3  1.0  0   9 rm    7.222053670724964
           8          3  1.0  1  14 add   8.281064534367916
           8          3  1.0  1   5 rm    6.520359976732764
           8          3  1.0  2  22 add   8.960911089933923
           8          3  1.0  2  11 rm    7.148866205811186
           8          4 0.28  0  24 add   4.541748398359853
           8          4 0.28  0   9 rm    3.930887761597791
           8          4 0.28  1  34 add   4.731891817133174
           8          4 0.28  1  17 rm    4.093050419044247
           8          4 0.28  2  22 add   4.495790233863444
           8          4 0.28  2  11 rm    3.8829716429732795
           8          4  1.0  0  24 add   11.335643449351494
           8          4  1.0  0   9 rm    9.553378819847083
           8          4  1.0  1  34 add   12.035523754194056
           8          4  1.0  1  17 rm    10.197006077915784
           8          4  1.0  2  22 add   11.25056370405502
           8          4  1.0  2  11 rm    9.494628330911958
           9          2 0.28  0   8 add   2.0857368758873513
           9          2 0.28  0   1 rm    1.5159915495910417
           9          2 0.28  1  14 add   2.272034498179129
           9          2 0.28  1   5 rm    1.682558889287475
           9          2 0.28  2   7 add   2.033543899579176
           9          2  1.0  0   8 add   5.555022516861368
           9          2  1.0  0   1 rm    3.5696746185024186
           9          2  1.0  1  14 add   6.3320561336107035
           9          2  1.0  1   5 rm    4.3159949606572585
           9          2  1.0  2   7 add   5.454660864272073
           9          3 0.28  0  24 add   3.3301225183471836
           9          3 0.28  0   9 rm    2.8230128823698846
           9          3 0.28  1  14 add   3.150340151103335
           9          3 0.28  1   5 rm    2.6519731010344083
           9          3 0.28  2  22 add   3.317796832988161
           9          3 0.28  2  11 rm    2.788002300234483
           9          3  1.0  0  24 add   8.919633262240653
           9          3  1.0  0   9 rm    7.2215569482492175
           9          3  1.0  1  14 add   8.28012127258445
           9          3  1.0  1   5 rm    6.519660995378436
           9          3  1.0  2  22 add   8.963584818408313
           9          3  1.0  2  11 rm    7.1483003046263365
           9          4 0.28  0  24 add   4.379663706642561
           9          4 0.28  0   9 rm    3.874634622331545
           9          4 0.28  1  34 add   4.209737175994936
           9          4 0.28  1  17 rm    4.0393441207346354
           9          4 0.28  2  22 add   4.341788946210444
           9          4 0.28  2  11 rm    3.8406080284919693
           9          4  1.0  0  24 add   11.193590291615173
           9          4  1.0  0   9 rm    9.555516012661789
           9          4  1.0  1  34 add   11.153610839025436
           9          4  1.0  1  17 rm    10.185176003800825
           9          4  1.0  2  22 add   11.127363824044444
           9          4  1.0  2  11 rm    9.502376521648447
          10          2  0.1  0   8 add   0.9707838907395311
          10          2  0.1  0   1 rm    0.7498203775340204
          10          2  0.1  1  14 add   1.029031172614667
          10          2  0.1  1   5 rm    0.7973570329441917
          10          2  0.1  2   7 add   0.9442139061909185
          10          2  0.2  0   8 add   1.6215917723915054
          10          2  0.2  0   1 rm    1.2073523097875383
          10          2  0.2  1  14 add   1.7487772758038935
          10          2  0.2  1   5 rm    1.3179546460132345
          10          2  0.2  2   7 add   1.578803944452678
          10          2  0.3  0   8 add   2.1967683504487594
          10          2  0.3  0   1 rm    1.5879339158187393
          10          2  0.3  1  14 add   2.3982472891800106
          10          2  0.3  1   5 rm    1.7690817328837196
          10          2  0.3  2   7 add   2.142479196576464
          10          2  0.4  0   8 add   2.7308233242497164
          10          2  0.4  0   1 rm    1.9265496568524378
          10          2  0.4  1  14 add   3.0098076325458143
          10          2  0.4  1   5 rm    2.1825776454081227
          10          2  0.4  2   7 add   2.6673243526978765
          10          2  0.5  0   8 add   3.2379790935964303
          10          2  0.5  0   1 rm    2.2376672176286885
          10          2  0.5  1  14 add   3.5967153258136757
          10          2  0.5  1   5 rm    2.57146998164983
          10          2  0.5  2   7 add   3.166652763793916
          10          2  0.6  0   8 add   3.725802098292399
          10          2  0.6  0   1 rm    2.5290162044744644
          10          2  0.6  1  14 add   4.165944540005625
          10          2  0.6  1   5 rm    2.9426599152692643
          10          2  0.6  2   7 add   3.647559262508448
          10          2  0.7  0   8 add   4.198792040589541
          10          2  0.7  0   1 rm    2.805185766563704
          10          2  0.7  1  14 add   4.721711624499181
          10          2  0.7  1   5 rm    3.300315256628236
          10          2  0.7  2   7 add   4.114336852059529
          10          2  0.8  0   8 add   4.659997449979403
          10          2  0.8  0   1 rm    3.0693025868785555
          10          2  0.8  1  14 add   5.266779573047542
          10          2  0.8  1   5 rm    3.6472006190540185
          10          2  0.8  2   7 add   4.569848784134308
          10          2  0.9  0   8 add   5.1115320627834215
          10          2  0.9  0   1 rm    3.323531145539349
          10          2  0.9  1  14 add   5.803082918905342
          10          2  0.9  1   5 rm    3.985250226905354
          10          2  0.9  2   7 add   5.016101679106988
          10          2  1.0  0   8 add   5.554945509798588
          10          2  1.0  0   1 rm    3.569458604169088
          10          2  1.0  1  14 add   6.332036296494644
          10          2  1.0  1   5 rm    4.315881905415143
          10          2  1.0  2   7 add   5.45456973497902
