# term_ids 3 and 4: QDPT2
# term_ids 5 to 22: QDPT3
#
# Functional dependencies:
#
#   * (num_shells, num_filled, freq, method, p, term_id) -> correction
#
interaction num_shells num_filled freq method p term_id correction
normal 8 4 0.28 hf 16 8 -0.060198874271790624
normal 8 4 0.28 hf 16 9 0.036808995638205305
normal 8 4 0.28 hf 16 10 0.036808995638205354
normal 8 4 0.28 hf 16 11 -0.2726811956006809
normal 8 4 0.28 hf 16 12 0.31097173006492934
normal 8 4 0.28 hf 16 13 0.01693836421035225
normal 8 4 0.28 hf 16 14 0.01693836421035226
normal 8 4 0.28 hf 16 15 -0.006888441372963525
normal 8 4 0.28 hf 16 16 -0.006888441372963525
normal 8 4 0.28 hf 16 17 -0.04027555557570224
normal 8 4 0.28 hf 16 18 -0.04027555557570223
normal 8 4 0.28 hf 16 19 -0.046748742334162596
normal 8 4 0.28 hf 16 20 0.07271588278749502
normal 8 4 0.28 hf 16 21 -0.008709328919442778
normal 8 4 0.28 hf 16 22 -0.008709328919442772
normal 8 4 0.28 imsrg 16 3 -2.00484145355119e-08
normal 8 4 0.28 imsrg 16 4 0.08041793329694284
normal 8 4 0.28 imsrg 16 5 3.5569549769449015e-09
normal 8 4 0.28 imsrg 16 6 2.6819510393292776e-06
normal 8 4 0.28 imsrg 16 7 -2.6819510393292767e-06
normal 8 4 0.28 imsrg 16 8 -0.028119344607765384
normal 8 4 0.28 imsrg 16 9 3.2104885003696683e-09
normal 8 4 0.28 imsrg 16 10 3.2104885003696675e-09
normal 8 4 0.28 imsrg 16 11 -5.000842131648354e-08
normal 8 4 0.28 imsrg 16 12 5.979074838402865e-08
normal 8 4 0.28 imsrg 16 13 2.8355964523578768e-06
normal 8 4 0.28 imsrg 16 14 2.8355964523578785e-06
normal 8 4 0.28 imsrg 16 15 5.33965223134193e-07
normal 8 4 0.28 imsrg 16 16 5.339652231341924e-07
normal 8 4 0.28 imsrg 16 17 -7.732884501708968e-09
normal 8 4 0.28 imsrg 16 18 -7.732884501708968e-09
normal 8 4 0.28 imsrg 16 19 -8.088411195167108e-09
normal 8 4 0.28 imsrg 16 20 0.04556219877605431
normal 8 4 0.28 imsrg 16 21 9.014655602486964e-07
normal 8 4 0.28 imsrg 16 22 9.014655602486962e-07
normal 8 4 1.0 hf 16 3 -0.1733583730657034
normal 8 4 1.0 hf 16 4 0.19110366725528596
normal 8 4 1.0 hf 16 5 0.045791856496830395
normal 8 4 1.0 hf 16 6 0.01352867272471325
normal 8 4 1.0 hf 16 7 -0.013528672724713243
normal 8 4 1.0 hf 16 8 -0.05786188903998717
normal 8 4 1.0 hf 16 9 0.03469743820109467
normal 8 4 1.0 hf 16 10 0.03469743820109459
normal 8 4 1.0 hf 16 11 -0.26477872552601467
normal 8 4 1.0 hf 16 12 0.2952278134952696
normal 8 4 1.0 hf 16 13 0.014066450136019414
normal 8 4 1.0 hf 16 14 0.014066450136019417
normal 8 4 1.0 hf 16 15 -0.008323679899803553
normal 8 4 1.0 hf 16 16 -0.00832367989980355
normal 8 4 1.0 hf 16 17 -0.03362684085672946
normal 8 4 1.0 hf 16 18 -0.03362684085672946
normal 8 4 1.0 hf 16 19 -0.03998744635998635
normal 8 4 1.0 hf 16 20 0.06144560803922962
normal 8 4 1.0 hf 16 21 -0.012619635372383243
normal 8 4 1.0 hf 16 22 -0.012619635372383245
normal 8 4 1.0 imsrg 16 3 -7.942500627196777e-08
normal 8 4 1.0 imsrg 16 4 0.13773846500884493
normal 8 4 1.0 imsrg 16 5 1.2861539215857549e-08
normal 8 4 1.0 imsrg 16 6 5.771909181392626e-06
normal 8 4 1.0 imsrg 16 7 -5.771909181392625e-06
normal 8 4 1.0 imsrg 16 8 -0.037197100240728455
normal 8 4 1.0 imsrg 16 9 1.2008036567851378e-08
normal 8 4 1.0 imsrg 16 10 1.2008036567851373e-08
normal 8 4 1.0 imsrg 16 11 -9.564547743681034e-08
normal 8 4 1.0 imsrg 16 12 1.1504488079733491e-07
normal 8 4 1.0 imsrg 16 13 1.0227704404525611e-06
normal 8 4 1.0 imsrg 16 14 1.0227704404525622e-06
normal 8 4 1.0 imsrg 16 15 1.2134776727968365e-06
normal 8 4 1.0 imsrg 16 16 1.2134776727968376e-06
normal 8 4 1.0 imsrg 16 17 -2.424917685225336e-08
normal 8 4 1.0 imsrg 16 18 -2.424917685225336e-08
normal 8 4 1.0 imsrg 16 19 -2.768753335873705e-08
normal 8 4 1.0 imsrg 16 20 0.0510056722725925
normal 8 4 1.0 imsrg 16 21 3.2043055696320926e-06
normal 8 4 1.0 imsrg 16 22 3.2043055696320955e-06
normal 8 5 1.0 hf 24 3 -0.1712687790037394
normal 8 5 1.0 hf 24 4 0.2239159191828988
normal 8 5 1.0 hf 24 5 0.04199906610301416
normal 8 5 1.0 hf 24 6 0.007706440093186881
normal 8 5 1.0 hf 24 7 -0.007706440093186881
normal 8 5 1.0 hf 24 8 -0.05756991473504034
normal 8 5 1.0 hf 24 9 0.039024571672490654
normal 8 5 1.0 hf 24 10 0.03902457167249059
normal 8 5 1.0 hf 24 11 -0.3807587616354979
normal 8 5 1.0 hf 24 12 0.4202394289214056
normal 8 5 1.0 hf 24 13 0.013189299483749676
normal 8 5 1.0 hf 24 14 0.01318929948374968
normal 8 5 1.0 hf 24 15 -0.009695546670888481
normal 8 5 1.0 hf 24 16 -0.009695546670888481
normal 8 5 1.0 hf 24 17 -0.031133292955261918
normal 8 5 1.0 hf 24 18 -0.031133292955261918
normal 8 5 1.0 hf 24 19 -0.036396422072929396
normal 8 5 1.0 hf 24 20 0.051877093721794595
normal 8 5 1.0 hf 24 21 -0.02815214492099511
normal 8 5 1.0 hf 24 22 -0.02815214492099511
normal 8 5 1.0 imsrg 24 3 -9.337586206658578e-08
normal 8 5 1.0 imsrg 24 4 0.16260778080388
normal 8 5 1.0 imsrg 24 5 1.4432921562268227e-08
normal 8 5 1.0 imsrg 24 6 2.6602960774585246e-06
normal 8 5 1.0 imsrg 24 7 -2.660296077458523e-06
normal 8 5 1.0 imsrg 24 8 -0.038642801530396245
normal 8 5 1.0 imsrg 24 9 1.5262014303898364e-08
normal 8 5 1.0 imsrg 24 10 1.5262014303898338e-08
normal 8 5 1.0 imsrg 24 11 -1.0614487846112017e-07
normal 8 5 1.0 imsrg 24 12 1.2567176589374547e-07
normal 8 5 1.0 imsrg 24 13 2.3347873642021728e-06
normal 8 5 1.0 imsrg 24 14 2.3347873642021723e-06
normal 8 5 1.0 imsrg 24 15 -2.5527060065867614e-06
normal 8 5 1.0 imsrg 24 16 -2.552706006586766e-06
normal 8 5 1.0 imsrg 24 17 -3.1350372175767144e-08
normal 8 5 1.0 imsrg 24 18 -3.1350372175767144e-08
normal 8 5 1.0 imsrg 24 19 -3.648020794654029e-08
normal 8 5 1.0 imsrg 24 20 0.04678275797023457
normal 8 5 1.0 imsrg 24 21 7.192128581910469e-07
normal 8 5 1.0 imsrg 24 22 7.192128581910467e-07
normal 8 6 1.0 hf 36 3 -0.14464499759050226
normal 8 6 1.0 hf 36 4 0.189755338685069
normal 8 6 1.0 hf 36 5 0.024303104796174584
normal 8 6 1.0 hf 36 6 0.006695684089493386
normal 8 6 1.0 hf 36 7 -0.0066956840894933835
normal 8 6 1.0 hf 36 8 -0.043681563222809514
normal 8 6 1.0 hf 36 9 0.023779632951761533
normal 8 6 1.0 hf 36 10 0.0237796329517615
normal 8 6 1.0 hf 36 11 -0.21956003442553995
normal 8 6 1.0 hf 36 12 0.24593295184575148
normal 8 6 1.0 hf 36 13 0.012721269472451405
normal 8 6 1.0 hf 36 14 0.012721269472451405
normal 8 6 1.0 hf 36 15 -0.006238477897833817
normal 8 6 1.0 hf 36 16 -0.006238477897833817
normal 8 6 1.0 hf 36 17 -0.012904258304027834
normal 8 6 1.0 hf 36 18 -0.012904258304027834
normal 8 6 1.0 hf 36 19 -0.014866556095790765
normal 8 6 1.0 hf 36 20 0.037637308136005215
normal 8 6 1.0 hf 36 21 -0.014369257436945101
normal 8 6 1.0 hf 36 22 -0.014369257436945101
normal 8 6 1.0 imsrg 36 3 -4.730323725248881e-07
normal 8 6 1.0 imsrg 36 4 0.15344700194136107
normal 8 6 1.0 imsrg 36 5 6.228469507793272e-08
normal 8 6 1.0 imsrg 36 6 9.412088364487582e-06
normal 8 6 1.0 imsrg 36 7 -9.412088364487591e-06
normal 8 6 1.0 imsrg 36 8 -0.034226862245802646
normal 8 6 1.0 imsrg 36 9 7.848982491991294e-08
normal 8 6 1.0 imsrg 36 10 7.848982491991295e-08
normal 8 6 1.0 imsrg 36 11 -6.553324897659132e-07
normal 8 6 1.0 imsrg 36 12 7.207993360682927e-07
normal 8 6 1.0 imsrg 36 13 9.889271623764467e-06
normal 8 6 1.0 imsrg 36 14 9.889271623764467e-06
normal 8 6 1.0 imsrg 36 15 -8.737315194979476e-06
normal 8 6 1.0 imsrg 36 16 -8.737315194979481e-06
normal 8 6 1.0 imsrg 36 17 -1.1876031488438999e-07
normal 8 6 1.0 imsrg 36 18 -1.1876031488439e-07
normal 8 6 1.0 imsrg 36 19 -1.376429707508435e-07
normal 8 6 1.0 imsrg 36 20 0.037923901666019305
normal 8 6 1.0 imsrg 36 21 9.53392217443977e-06
normal 8 6 1.0 imsrg 36 22 9.53392217443977e-06
normal 9 1 0.28 hf 0 3 -0.11453925419026938
normal 9 1 0.28 hf 0 4 0.02231312944228741
normal 9 1 0.28 hf 0 5 0.09554154750037479
normal 9 1 0.28 hf 0 6 0.003168083775240022
normal 9 1 0.28 hf 0 7 -0.003168083775240022
normal 9 1 0.28 hf 0 8 -0.015859294418485947
normal 9 1 0.28 hf 0 9 0.04425847181865058
normal 9 1 0.28 hf 0 10 0.04425847181865058
normal 9 1 0.28 hf 0 11 -0.044258471818650585
normal 9 1 0.28 hf 0 12 0.06999829078190785
normal 9 1 0.28 hf 0 13 0.0031680837752400214
normal 9 1 0.28 hf 0 14 0.003168083775240021
normal 9 1 0.28 hf 0 15 -0.0018894436321509195
normal 9 1 0.28 hf 0 16 -0.0018894436321509195
normal 9 1 0.28 hf 0 17 -0.06923706218315587
normal 9 1 0.28 hf 0 18 -0.06923706218315587
normal 9 1 0.28 hf 0 19 -0.06923706218315595
normal 9 1 0.28 hf 0 20 0.022403676699747434
normal 9 1 0.28 hf 0 21 0.00188944363215092
normal 9 1 0.28 hf 0 22 0.00188944363215092
normal 9 1 0.28 hf 4 3 -0.09397599848484425
normal 9 1 0.28 hf 4 4 0.02542175443341801
normal 9 1 0.28 hf 4 5 0.08090308274582941
normal 9 1 0.28 hf 4 6 0.021686636366882853
normal 9 1 0.28 hf 4 7 -0.021686636366882853
normal 9 1 0.28 hf 4 8 -0.013915747602417154
normal 9 1 0.28 hf 4 9 0.0
normal 9 1 0.28 hf 4 10 0.0
normal 9 1 0.28 hf 4 11 -0.056557476845399066
normal 9 1 0.28 hf 4 12 0.052839607550557395
normal 9 1 0.28 hf 4 13 0.002639406519625994
normal 9 1 0.28 hf 4 14 0.0026394065196259937
normal 9 1 0.28 hf 4 15 -0.0012950247344113881
normal 9 1 0.28 hf 4 16 -0.0012950247344113881
normal 9 1 0.28 hf 4 17 -0.00543523264098754
normal 9 1 0.28 hf 4 18 -0.00543523264098754
normal 9 1 0.28 hf 4 19 -0.06307357634569015
normal 9 1 0.28 hf 4 20 0.020762191775136708
normal 9 1 0.28 hf 4 21 0.01956037483088352
normal 9 1 0.28 hf 4 22 0.01956037483088352
normal 9 1 0.28 imsrg 0 3 -3.7795301780623104e-08
normal 9 1 0.28 imsrg 0 4 0.014146884639771685
normal 9 1 0.28 imsrg 0 5 7.205563307279948e-09
normal 9 1 0.28 imsrg 0 6 1.4888423738914525e-06
normal 9 1 0.28 imsrg 0 7 -1.488842373891452e-06
normal 9 1 0.28 imsrg 0 8 -0.005764305665582001
normal 9 1 0.28 imsrg 0 9 7.713268037575553e-09
normal 9 1 0.28 imsrg 0 10 7.713268037575553e-09
normal 9 1 0.28 imsrg 0 11 -7.713268037575553e-09
normal 9 1 0.28 imsrg 0 12 1.9658464821929924e-08
normal 9 1 0.28 imsrg 0 13 1.4888423738914532e-06
normal 9 1 0.28 imsrg 0 14 1.4888423738914527e-06
normal 9 1 0.28 imsrg 0 15 1.405534760483727e-07
normal 9 1 0.28 imsrg 0 16 1.405534760483726e-07
normal 9 1 0.28 imsrg 0 17 -1.900539040516893e-08
normal 9 1 0.28 imsrg 0 18 -1.900539040516893e-08
normal 9 1 0.28 imsrg 0 19 -1.900539040516894e-08
normal 9 1 0.28 imsrg 0 20 0.012528883731374757
normal 9 1 0.28 imsrg 0 21 -1.405534760483727e-07
normal 9 1 0.28 imsrg 0 22 -1.405534760483726e-07
normal 9 1 0.28 imsrg 4 3 -0.08636046844366024
normal 9 1 0.28 imsrg 4 4 6.993185987304502e-09
normal 9 1 0.28 imsrg 4 5 0.06900171628041511
normal 9 1 0.28 imsrg 4 6 1.4261561503996508e-09
normal 9 1 0.28 imsrg 4 7 -1.4261561503996508e-09
normal 9 1 0.28 imsrg 4 8 -1.6862076107733231e-09
normal 9 1 0.28 imsrg 4 9 0.0
normal 9 1 0.28 imsrg 4 10 0.0
normal 9 1 0.28 imsrg 4 11 -1.4539313956055158e-08
normal 9 1 0.28 imsrg 4 12 1.2859294841824441e-08
normal 9 1 0.28 imsrg 4 13 1.1139061701474746e-06
normal 9 1 0.28 imsrg 4 14 1.1139061701474741e-06
normal 9 1 0.28 imsrg 4 15 9.728142870254781e-08
normal 9 1 0.28 imsrg 4 16 9.728142870254777e-08
normal 9 1 0.28 imsrg 4 17 7.803949823577525e-09
normal 9 1 0.28 imsrg 4 18 7.803949823577884e-09
normal 9 1 0.28 imsrg 4 19 -0.05681489599924209
normal 9 1 0.28 imsrg 4 20 4.5075419600624165e-09
normal 9 1 0.28 imsrg 4 21 3.879808453893972e-09
normal 9 1 0.28 imsrg 4 22 3.879808453893971e-09
normal 9 1 0.5 hf 0 3 -0.12975989681811087
normal 9 1 0.5 hf 0 4 0.02705743069991957
normal 9 1 0.5 hf 0 5 0.08804681867079882
normal 9 1 0.5 hf 0 6 0.0028500265572352686
normal 9 1 0.5 hf 0 7 -0.0028500265572352686
normal 9 1 0.5 hf 0 8 -0.016010637975305716
normal 9 1 0.5 hf 0 9 0.04333741331853806
normal 9 1 0.5 hf 0 10 0.04333741331853806
normal 9 1 0.5 hf 0 11 -0.04333741331853806
normal 9 1 0.5 hf 0 12 0.06792747218652603
normal 9 1 0.5 hf 0 13 0.002850026557235267
normal 9 1 0.5 hf 0 14 0.002850026557235267
normal 9 1 0.5 hf 0 15 -0.001912859786956457
normal 9 1 0.5 hf 0 16 -0.001912859786956457
normal 9 1 0.5 hf 0 17 -0.06706453316717334
normal 9 1 0.5 hf 0 18 -0.06706453316717334
normal 9 1 0.5 hf 0 19 -0.06706453316717331
normal 9 1 0.5 hf 0 20 0.022420612451671644
normal 9 1 0.5 hf 0 21 0.0019128597869564564
normal 9 1 0.5 hf 0 22 0.0019128597869564564
normal 9 1 0.5 hf 4 3 -0.10270088844959659
normal 9 1 0.5 hf 4 4 0.030144684250327656
normal 9 1 0.5 hf 4 5 0.06892781729924871
normal 9 1 0.5 hf 4 6 0.021307684388993907
normal 9 1 0.5 hf 4 7 -0.021307684388993907
normal 9 1 0.5 hf 4 8 -0.014226789266932343
normal 9 1 0.5 hf 4 9 0.0
normal 9 1 0.5 hf 4 10 0.0
normal 9 1 0.5 hf 4 11 -0.05515849224721936
normal 9 1 0.5 hf 4 12 0.05107903280512719
normal 9 1 0.5 hf 4 13 0.0023911871619707887
normal 9 1 0.5 hf 4 14 0.002391187161970789
normal 9 1 0.5 hf 4 15 -0.0013176157941290226
normal 9 1 0.5 hf 4 16 -0.0013176157941290226
normal 9 1 0.5 hf 4 17 -0.004578469358634981
normal 9 1 0.5 hf 4 18 -0.004578469358634981
normal 9 1 0.5 hf 4 19 -0.056437930064799295
normal 9 1 0.5 hf 4 20 0.021102409027528798
normal 9 1 0.5 hf 4 21 0.01988341281918587
normal 9 1 0.5 hf 4 22 0.01988341281918587
normal 9 1 0.5 imsrg 0 3 -3.2498522605136436e-08
normal 9 1 0.5 imsrg 0 4 0.02024253148746443
normal 9 1 0.5 imsrg 0 5 5.821496213089188e-09
normal 9 1 0.5 imsrg 0 6 1.562784033771898e-06
normal 9 1 0.5 imsrg 0 7 -1.5627840337718972e-06
normal 9 1 0.5 imsrg 0 8 -0.008106095216240143
normal 9 1 0.5 imsrg 0 9 6.435100649645627e-09
normal 9 1 0.5 imsrg 0 10 6.435100649645626e-09
normal 9 1 0.5 imsrg 0 11 -6.435100649645624e-09
normal 9 1 0.5 imsrg 0 12 1.4934010017697125e-08
normal 9 1 0.5 imsrg 0 13 1.5627840337718966e-06
normal 9 1 0.5 imsrg 0 14 1.5627840337718953e-06
normal 9 1 0.5 imsrg 0 15 8.365305484515481e-08
normal 9 1 0.5 imsrg 0 16 8.365305484515466e-08
normal 9 1 0.5 imsrg 0 17 -1.4220062380874614e-08
normal 9 1 0.5 imsrg 0 18 -1.4220062380874614e-08
normal 9 1 0.5 imsrg 0 19 -1.4220062380874619e-08
normal 9 1 0.5 imsrg 0 20 0.015549163801970413
normal 9 1 0.5 imsrg 0 21 -8.36530548451548e-08
normal 9 1 0.5 imsrg 0 22 -8.365305484515466e-08
normal 9 1 0.5 imsrg 4 3 -0.0988677175841344
normal 9 1 0.5 imsrg 4 4 6.269494554455413e-09
normal 9 1 0.5 imsrg 4 5 0.06419973409533675
normal 9 1 0.5 imsrg 4 6 1.3049342683321416e-09
normal 9 1 0.5 imsrg 4 7 -1.3049342683321416e-09
normal 9 1 0.5 imsrg 4 8 -1.5216926760547469e-09
normal 9 1 0.5 imsrg 4 9 0.0
normal 9 1 0.5 imsrg 4 10 0.0
normal 9 1 0.5 imsrg 4 11 -1.1048958556719087e-08
normal 9 1 0.5 imsrg 4 12 1.0159717461579393e-08
normal 9 1 0.5 imsrg 4 13 1.1151287945694712e-06
normal 9 1 0.5 imsrg 4 14 1.1151287945694704e-06
normal 9 1 0.5 imsrg 4 15 8.341149812538985e-08
normal 9 1 0.5 imsrg 4 16 8.34114981253898e-08
normal 9 1 0.5 imsrg 4 17 8.056051594200712e-07
normal 9 1 0.5 imsrg 4 18 8.056051594200712e-07
normal 9 1 0.5 imsrg 4 19 -0.05453543570186972
normal 9 1 0.5 imsrg 4 20 3.6260326117473615e-09
normal 9 1 0.5 imsrg 4 21 3.124023910764906e-09
normal 9 1 0.5 imsrg 4 22 3.1240239107649067e-09
normal 9 1 1.0 hf 0 3 -0.1461654952203126
normal 9 1 1.0 hf 0 4 0.03243808243507954
normal 9 1 1.0 hf 0 5 0.0761568662502024
normal 9 1 1.0 hf 0 6 0.002339105406953587
normal 9 1 1.0 hf 0 7 -0.002339105406953587
normal 9 1 1.0 hf 0 8 -0.01499368257721048
normal 9 1 1.0 hf 0 9 0.039807229658013164
normal 9 1 1.0 hf 0 10 0.039807229658013164
normal 9 1 1.0 hf 0 11 -0.039807229658013164
normal 9 1 1.0 hf 0 12 0.06178962161563559
normal 9 1 1.0 hf 0 13 0.002339105406953586
normal 9 1 1.0 hf 0 14 0.002339105406953587
normal 9 1 1.0 hf 0 15 -0.0017932113225929479
normal 9 1 1.0 hf 0 16 -0.0017932113225929479
normal 9 1 1.0 hf 0 17 -0.060885047507287446
normal 9 1 1.0 hf 0 18 -0.060885047507287446
normal 9 1 1.0 hf 0 19 -0.0608850475072875
normal 9 1 1.0 hf 0 20 0.020801865689388487
normal 9 1 1.0 hf 0 21 0.0017932113225929476
normal 9 1 1.0 hf 0 22 0.0017932113225929476
normal 9 1 1.0 hf 4 3 -0.11124539872362563
normal 9 1 1.0 hf 4 4 0.03554906142415876
normal 9 1 1.0 hf 4 5 0.05468629890290783
normal 9 1 1.0 hf 4 6 0.019615123923681664
normal 9 1 1.0 hf 4 7 -0.019615123923681664
normal 9 1 1.0 hf 4 8 -0.013623661455618824
normal 9 1 1.0 hf 4 9 0.0
normal 9 1 1.0 hf 4 10 0.0
normal 9 1 1.0 hf 4 11 -0.05045110143828205
normal 9 1 1.0 hf 4 12 0.04629332267201863
normal 9 1 1.0 hf 4 13 0.001984609319204265
normal 9 1 1.0 hf 4 14 0.001984609319204265
normal 9 1 1.0 hf 4 15 -0.0012399557477084447
normal 9 1 1.0 hf 4 16 -0.0012399557477084447
normal 9 1 1.0 hf 4 17 -0.003563203145418677
normal 9 1 1.0 hf 4 18 -0.003563203145418677
normal 9 1 1.0 hf 4 19 -0.04694596276292678
normal 9 1 1.0 hf 4 20 0.020072047247932642
normal 9 1 1.0 hf 4 21 0.01891992528983814
normal 9 1 1.0 hf 4 22 0.01891992528983814
normal 9 1 1.0 imsrg 0 3 -9.808197282770106e-08
normal 9 1 1.0 imsrg 0 4 0.027621891633011195
normal 9 1 1.0 imsrg 0 5 1.6722439728630622e-08
normal 9 1 1.0 imsrg 0 6 3.1215297010005977e-06
normal 9 1 1.0 imsrg 0 7 -3.1215297010005973e-06
normal 9 1 1.0 imsrg 0 8 -0.009845274159740661
normal 9 1 1.0 imsrg 0 9 1.7633170822849155e-08
normal 9 1 1.0 imsrg 0 10 1.7633170822849155e-08
normal 9 1 1.0 imsrg 0 11 -1.7633170822849155e-08
normal 9 1 1.0 imsrg 0 12 3.818194736292323e-08
normal 9 1 1.0 imsrg 0 13 3.121529701000598e-06
normal 9 1 1.0 imsrg 0 14 3.1215297010005973e-06
normal 9 1 1.0 imsrg 0 15 -2.1068533999423308e-07
normal 9 1 1.0 imsrg 0 16 -2.1068533999423308e-07
normal 9 1 1.0 imsrg 0 17 -3.565692666818956e-08
normal 9 1 1.0 imsrg 0 18 -3.565692666818955e-08
normal 9 1 1.0 imsrg 0 19 -3.5656926668189474e-08
normal 9 1 1.0 imsrg 0 20 0.017060882585169412
normal 9 1 1.0 imsrg 0 21 2.1068533999423306e-07
normal 9 1 1.0 imsrg 0 22 2.1068533999423306e-07
normal 9 1 1.0 imsrg 4 3 -0.11050760923045976
normal 9 1 1.0 imsrg 4 4 2.1261417316704327e-08
normal 9 1 1.0 imsrg 4 5 0.053982871123381466
normal 9 1 1.0 imsrg 4 6 4.409758021562503e-09
normal 9 1 1.0 imsrg 4 7 -4.409758021562503e-09
normal 9 1 1.0 imsrg 4 8 -4.767972092739474e-09
normal 9 1 1.0 imsrg 4 9 0.0
normal 9 1 1.0 imsrg 4 10 0.0
normal 9 1 1.0 imsrg 4 11 -2.7826771195942962e-08
normal 9 1 1.0 imsrg 4 12 2.643116494107572e-08
normal 9 1 1.0 imsrg 4 13 2.1675680846473717e-06
normal 9 1 1.0 imsrg 4 14 2.167568084647372e-06
normal 9 1 1.0 imsrg 4 15 -6.242622724463293e-08
normal 9 1 1.0 imsrg 4 16 -6.242622724463294e-08
normal 9 1 1.0 imsrg 4 17 1.5081043979124275e-06
normal 9 1 1.0 imsrg 4 18 1.508104397912427e-06
normal 9 1 1.0 imsrg 4 19 -0.04758519845909284
normal 9 1 1.0 imsrg 4 20 1.0277039950322424e-08
normal 9 1 1.0 imsrg 4 21 8.859109744208983e-09
normal 9 1 1.0 imsrg 4 22 8.859109744208983e-09
normal 9 2 0.1 hf 4 3 -0.10017154703116492
normal 9 2 0.1 hf 4 4 0.054510699541381255
normal 9 2 0.1 hf 4 5 0.09551756807477316
normal 9 2 0.1 hf 4 6 0.018355607773342095
normal 9 2 0.1 hf 4 7 -0.018355607773342095
normal 9 2 0.1 hf 4 8 -0.04275071899991775
normal 9 2 0.1 hf 4 9 0.04007316188977412
normal 9 2 0.1 hf 4 10 0.04007316188977411
normal 9 2 0.1 hf 4 11 -0.11825481939260463
normal 9 2 0.1 hf 4 12 0.14728830900407663
normal 9 2 0.1 hf 4 13 0.007135287633170415
normal 9 2 0.1 hf 4 14 0.007135287633170414
normal 9 2 0.1 hf 4 15 -0.003872604663925666
normal 9 2 0.1 hf 4 16 -0.003872604663925667
normal 9 2 0.1 hf 4 17 -0.06438878855172395
normal 9 2 0.1 hf 4 18 -0.06438878855172395
normal 9 2 0.1 hf 4 19 -0.06838015375217187
normal 9 2 0.1 hf 4 20 0.06210085731899757
normal 9 2 0.1 hf 4 21 0.0016664253312707266
normal 9 2 0.1 hf 4 22 0.0016664253312707257
normal 9 2 0.1 imsrg 4 3 -2.0631873972259458e-07
normal 9 2 0.1 imsrg 4 4 0.012364993011464456
normal 9 2 0.1 imsrg 4 5 4.091541509593658e-08
normal 9 2 0.1 imsrg 4 6 2.8247394946294265e-06
normal 9 2 0.1 imsrg 4 7 -2.824739494629427e-06
normal 9 2 0.1 imsrg 4 8 -0.004500295843389956
normal 9 2 0.1 imsrg 4 9 3.3964205196332915e-08
normal 9 2 0.1 imsrg 4 10 3.3964205196332915e-08
normal 9 2 0.1 imsrg 4 11 -1.6080332630665478e-07
normal 9 2 0.1 imsrg 4 12 2.5081429768362513e-07
normal 9 2 0.1 imsrg 4 13 -6.116644845622562e-06
normal 9 2 0.1 imsrg 4 14 -6.116644845622568e-06
normal 9 2 0.1 imsrg 4 15 5.411686380548972e-07
normal 9 2 0.1 imsrg 4 16 5.411686380548971e-07
normal 9 2 0.1 imsrg 4 17 -1.2025159025156927e-07
normal 9 2 0.1 imsrg 4 18 -1.2025159025156921e-07
normal 9 2 0.1 imsrg 4 19 -1.2024405466374562e-07
normal 9 2 0.1 imsrg 4 20 0.01023814624808077
normal 9 2 0.1 imsrg 4 21 4.5407205771210937e-07
normal 9 2 0.1 imsrg 4 22 4.5407205771210985e-07
normal 9 2 0.1 imsrg 8 3 -0.08725153899063322
normal 9 2 0.1 imsrg 8 4 1.283891462039382e-08
normal 9 2 0.1 imsrg 8 5 0.07662204375362353
normal 9 2 0.1 imsrg 8 6 6.917676899536987e-09
normal 9 2 0.1 imsrg 8 7 -6.9176768995369905e-09
normal 9 2 0.1 imsrg 8 8 -2.6965876221091e-09
normal 9 2 0.1 imsrg 8 9 -2.4190746899827427e-06
normal 9 2 0.1 imsrg 8 10 -2.4190746899827435e-06
normal 9 2 0.1 imsrg 8 11 -2.2473519108863388e-07
normal 9 2 0.1 imsrg 8 12 2.0606316541875522e-07
normal 9 2 0.1 imsrg 8 13 -1.4265925052817033e-05
normal 9 2 0.1 imsrg 8 14 -1.426592505281703e-05
normal 9 2 0.1 imsrg 8 15 9.285968794051983e-07
normal 9 2 0.1 imsrg 8 16 9.285968794051984e-07
normal 9 2 0.1 imsrg 8 17 -3.318311633951522e-06
normal 9 2 0.1 imsrg 8 18 -3.3183116339515236e-06
normal 9 2 0.1 imsrg 8 19 -0.06469851134296341
normal 9 2 0.1 imsrg 8 20 7.293615254903638e-09
normal 9 2 0.1 imsrg 8 21 6.337608016213907e-09
normal 9 2 0.1 imsrg 8 22 6.33760801621391e-09
normal 9 2 0.28 hf 4 3 -0.13499308077292463
normal 9 2 0.28 hf 4 4 0.07928589503276749
normal 9 2 0.28 hf 4 5 0.09149131869340028
normal 9 2 0.28 hf 4 6 0.017713225130011025
normal 9 2 0.28 hf 4 7 -0.017713225130011032
normal 9 2 0.28 hf 4 8 -0.04754226276018468
normal 9 2 0.28 hf 4 9 0.04384970432123535
normal 9 2 0.28 hf 4 10 0.04384970432123532
normal 9 2 0.28 hf 4 11 -0.12818574530709387
normal 9 2 0.28 hf 4 12 0.1591410375174459
normal 9 2 0.28 hf 4 13 0.007549545237460284
normal 9 2 0.28 hf 4 14 0.007549545237460282
normal 9 2 0.28 hf 4 15 -0.0048234867952454555
normal 9 2 0.28 hf 4 16 -0.0048234867952454555
normal 9 2 0.28 hf 4 17 -0.06702940506597145
normal 9 2 0.28 hf 4 18 -0.06702940506597145
normal 9 2 0.28 hf 4 19 -0.07118902320870592
