num_shells num_filled freq ml p   label energy
          13          2  0.1  0   8 add   1.1518676468027775
          13          2  0.1  0   1 rm    0.8912367055604807
          13          2  0.1  1  14 add   1.212466171665165
          13          2  0.1  1   5 rm    0.943475752186445
          13          2  0.1  2   7 add   1.124781046229711
          13          2 0.28  0   8 add   2.372113228825961
          13          2 0.28  0   1 rm    1.7325967232727897
          13          2 0.28  1  14 add   2.5673704115417495
          13          2 0.28  1   5 rm    1.912035662629141
          13          2 0.28  2   7 add   2.320828221179452
          13          2  1.0  0   8 add   6.067673383604745
          13          2  1.0  0   1 rm    3.94575886107363
          13          2  1.0  1  14 add   6.872803498665339
          13          2  1.0  1   5 rm    4.725375324939094
          13          2  1.0  2   7 add   5.970572556862529
          13          3  0.1  0  24 add   1.901734464906865
          13          3  0.1  0   9 rm    1.6741472230885706
          13          3  0.1  1  14 add   1.8449550951863647
          13          3  0.1  1   5 rm    1.6154860255649164
          13          3  0.1  2  22 add   1.9016638095359375
          13          3  0.1  2  11 rm    1.6600486873462905
          13          3 0.28  0  24 add   3.9420695633674603
          13          3 0.28  0   9 rm    3.3753271573457586
          13          3 0.28  1  14 add   3.7565493302123074
          13          3 0.28  1   5 rm    3.193059733833049
          13          3 0.28  2  22 add   3.9321261096986087
          13          3 0.28  2  11 rm    3.342134406268414
          13          3  1.0  0  24 add   10.143322053874565
          13          3  1.0  0   9 rm    8.206943490411916
          13          3  1.0  1  14 add   9.379843658048285
          13          3  1.0  1   5 rm    7.467117490717533
          13          3  1.0  2  22 add   10.107167298413009
          13          3  1.0  2  11 rm    8.136717159194019
          13          4  0.1  0  24 add   2.6408390555776786
          13          4  0.1  0   9 rm    2.4250097115878932
          13          4  0.1  1  34 add   2.7020373864094207
          13          4  0.1  1  17 rm    2.4758543500189023
          13          4  0.1  2  22 add   2.627741007817683
          13          4  0.1  2  11 rm    2.415657014022751
          13          4 0.28  0  24 add   5.314950299238651
          13          4 0.28  0   9 rm    4.804243876703758
          13          4 0.28  1  34 add   5.480448338995701
          13          4 0.28  1  17 rm    4.958579099310341
          13          4 0.28  2  22 add   5.292004543891381
          13          4 0.28  2  11 rm    4.78191802579189
          13          4  1.0  0  24 add   13.088417977986945
          13          4  1.0  0   9 rm    11.31722620124252
          13          4  1.0  1  34 add   13.75870413998819
          13          4  1.0  1  17 rm    11.975008024645334
          13          4  1.0  2  22 add   13.029846260078525
