num_shells num_filled freq ml p   label energy
           7          3  1.0  2  22 add   9.761244777842666
           7          3  1.0  2  11 rm    7.969601866859517
           7          4  1.0  0  24 add   12.891510663020982
           7          4  1.0  0   9 rm    11.277010402612696
           7          4  1.0  1  34 add   14.558666068644559
           7          4  1.0  1  17 rm    11.777352983438421
           7          4  1.0  2  22 add   12.795057443671167
           7          4  1.0  2  11 rm    11.335159777064735
           8          2  0.1  0   8 add   1.0180837916937886
           8          2  0.1  0   1 rm    0.7613663654566921
           8          2  0.1  1  14 add   1.0948223193238529
           8          2  0.1  1   5 rm    0.805168890240221
           8          2  0.1  2   7 add   1.0376542434495077
           8          2 0.28  0   8 add   2.2473503019126357
           8          2 0.28  0   1 rm    1.7137819156293423
           8          2 0.28  1  14 add   2.4398494148185192
           8          2 0.28  1   5 rm    1.833345304356265
           8          2 0.28  2   7 add   2.227028441773022
           8          2  1.0  0   8 add   6.034059321228937
           8          2  1.0  0   1 rm    4.3801962941604735
           8          2  1.0  1  14 add   6.770933061406071
           8          2  1.0  1   5 rm    4.869057305622886
           8          2  1.0  2   7 add   5.945384789267936
           8          3 0.28  0  24 add   3.705069566876007
           8          3 0.28  0   9 rm    3.092745468683243
           8          3 0.28  1  14 add   3.4680264950528024
           8          3 0.28  1   5 rm    2.9587969637254568
           8          3 0.28  2  22 add   3.657341410168398
           8          3 0.28  2  11 rm    3.0777752457300402
           8          3  1.0  0  24 add   9.69094876390748
           8          3  1.0  0   9 rm    7.992377437470401
           8          3  1.0  1  14 add   8.9970459267574
           8          3  1.0  1   5 rm    7.486704154199658
           8          3  1.0  2  22 add   9.631271810643995
           8          3  1.0  2  11 rm    7.939108731422868
           8          4  0.1  0  24 add   2.649037754512791
           8          4  0.1  0   9 rm    2.3408936550802855
           8          4  0.1  1  34 add   2.724883820278313
           8          4  0.1  1  17 rm    2.3686274587495615
           8          4  0.1  2  22 add   2.6314878563644117
           8          4  0.1  2  11 rm    2.3525812121656333
           8          4 0.28  0  24 add   5.153380272748567
           8          4 0.28  0   9 rm    4.548549294064788
           8          4 0.28  1  34 add   5.352614802614215
           8          4 0.28  1  17 rm    4.6428514306264415
           8          4 0.28  2  22 add   5.101570042033783
           8          4 0.28  2  11 rm    4.539307910663953
           9          2  0.1  0   8 add   1.0268423642665068
           9          2  0.1  0   1 rm    0.7630954116864592
           9          2  0.1  1  14 add   1.097298820789393
           9          2  0.1  1   5 rm    0.8066219872361649
           9          2  0.1  2   7 add   1.0470489376515695
           9          2 0.28  0   8 add   2.249585768569666
           9          2 0.28  0   1 rm    1.712985614114931
           9          2 0.28  1  14 add   2.4406677521872533
           9          2 0.28  1   5 rm    1.8329362853006257
           9          2 0.28  2   7 add   2.228196051448425
           9          2  1.0  0   8 add   6.032675415447056
           9          2  1.0  0   1 rm    4.373594462095368
           9          2  1.0  1  14 add   6.769765383735353
           9          2  1.0  1   5 rm    4.86582622624829
           9          2  1.0  2   7 add   5.943151917419047
           9          3  0.1  0  24 add   1.7003404000333686
           9          3  0.1  0   9 rm    1.398064943170575
           9          3  0.1  1  14 add   1.610673645930543
           9          3  0.1  1   5 rm    1.3562100682609617
           9          3  0.1  2  22 add   1.6822872639622066
           9          3  0.1  2  11 rm    1.4051931635241421
           9          3 0.28  0  24 add   3.606896577024293
           9          3 0.28  0   9 rm    3.0431682697066966
