# Addition and removal energies using IMSRG
#
# is_hole: 0 => addition energy, 1 => removal energy
#
num_shells	num_filled	freq	method	is_hole	energy
5	1	1.0	IMSRG+QPT3	1	2.0047826077805975
5	1	1.0	IMSRG+QPT3	0	3.3850301585350575
5	2	0.28	HF	1	2.192451943872514
5	2	0.28	HF	0	2.568028181002246
5	2	0.28	HF+QPT2	1	2.1633956926127356
5	2	0.28	HF+QPT2	0	2.531963373029128
5	2	0.28	HF+QPT3	1	2.1785421613894607
5	2	0.28	HF+QPT3	0	2.61106586235842
5	2	0.28	IMSRG	1	2.024657134795253
5	2	0.28	IMSRG	0	2.6609491133583116
5	2	0.28	IMSRG+QPT2	1	2.0635953257408652
5	2	0.28	IMSRG+QPT2	0	2.597140722626803
5	2	0.28	IMSRG+QPT3	1	2.077085618487184
5	2	0.28	IMSRG+QPT3	0	2.5846698809467217
5	2	0.5	HF	1	3.259851545140464
5	2	0.5	HF	0	3.872924756006335
5	2	0.5	HF+QPT2	1	3.227034131050431
5	2	0.5	HF+QPT2	0	3.8291848015418517
5	2	0.5	HF+QPT3	1	3.239008073434085
5	2	0.5	HF+QPT3	0	3.9018568052210667
5	2	0.5	IMSRG	1	3.0944870432748948
5	2	0.5	IMSRG	0	3.9607844531358616
5	2	0.5	IMSRG+QPT2	1	3.1517290139488146
5	2	0.5	IMSRG+QPT2	0	3.876650617212416
5	2	0.5	IMSRG+QPT3	1	3.167398173370234
5	2	0.5	IMSRG+QPT3	0	3.8653916404011057
5	2	1.0	HF	1	5.327816757220184
5	2	1.0	HF	0	6.463775241438213
5	2	1.0	HF+QPT2	1	5.292454470083864
5	2	1.0	HF+QPT2	0	6.4132567791049215
5	2	1.0	HF+QPT3	1	5.300326240515389
5	2	1.0	HF+QPT3	0	6.475363855712068
5	2	1.0	IMSRG	1	5.1599303452480685
5	2	1.0	IMSRG	0	6.550539812107533
5	2	1.0	IMSRG+QPT2	1	5.2382728759091535
5	2	1.0	IMSRG+QPT2	0	6.446184517781168
5	2	1.0	IMSRG+QPT3	1	5.2532186044598355
5	2	1.0	IMSRG+QPT3	0	6.437413145218831
5	3	0.1	HF	1	2.1214346179848484
5	3	0.1	HF	0	2.385491735019394
5	3	0.1	HF+QPT2	1	2.0656926148304224
5	3	0.1	HF+QPT2	0	2.3678093254124124
5	3	0.1	HF+QPT3	1	2.0999996272450896
5	3	0.1	HF+QPT3	0	2.4338619509513415
5	3	0.1	IMSRG	1	2.023704295335617
5	3	0.1	IMSRG	0	2.4389092086681723
5	3	0.1	IMSRG+QPT2	1	2.078506566490791
5	3	0.1	IMSRG+QPT2	0	2.4038492876949773
5	3	0.1	IMSRG+QPT3	1	2.0886984980151593
5	3	0.1	IMSRG+QPT3	0	2.39955767926332
5	3	0.28	HF	1	3.9306081084213673
5	3	0.28	HF	0	4.493424283442021
5	3	0.28	HF+QPT2	1	3.9059542941415484
5	3	0.28	HF+QPT2	0	4.480143478372393
5	3	0.28	HF+QPT3	1	3.9568130983089147
5	3	0.28	HF+QPT3	0	4.5584450943726145
5	3	0.28	IMSRG	1	3.8367950599709872
5	3	0.28	IMSRG	0	4.572136666582187
5	3	0.28	IMSRG+QPT2	1	3.8962083537646772
5	3	0.28	IMSRG+QPT2	0	4.5191909747308046
5	3	0.28	IMSRG+QPT3	1	3.9136748942951924
5	3	0.28	IMSRG+QPT3	0	4.515013088300838
5	3	0.5	HF	1	5.703143680206128
5	3	0.5	HF	0	6.553438437988105
5	3	0.5	HF+QPT2	1	5.699742043186922
5	3	0.5	HF+QPT2	0	6.544148379758873
5	3	0.5	HF+QPT3	1	5.747475377827542
5	3	0.5	HF+QPT3	0	6.623665075576136
5	3	0.5	IMSRG	1	5.605664198466146
5	3	0.5	IMSRG	0	6.646652936511657
5	3	0.5	IMSRG+QPT2	1	5.6872005059062065
5	3	0.5	IMSRG+QPT2	0	6.581874667282407
5	3	0.5	IMSRG+QPT3	1	5.704967840392173
5	3	0.5	IMSRG+QPT3	0	6.577978556186276
5	3	1.0	HF	1	9.105977479457039
5	3	1.0	HF	0	10.520619469993358
5	3	1.0	HF+QPT2	1	9.120968885979863
5	3	1.0	HF+QPT2	0	10.516609900663756
5	3	1.0	HF+QPT3	1	9.15754097204654
5	3	1.0	HF+QPT3	0	10.59062119513294
5	3	1.0	IMSRG	1	8.997117134613475
5	3	1.0	IMSRG	0	10.62958237550443
5	3	1.0	IMSRG+QPT2	1	9.10468675946607
5	3	1.0	IMSRG+QPT2	0	10.549829133074438
5	3	1.0	IMSRG+QPT3	1	9.120041015671157
5	3	1.0	IMSRG+QPT3	0	10.546429441234457
6	1	0.28	HF	1	0.8303920535459853
6	1	0.28	HF	0	1.2733564177930734
6	1	0.28	HF+QPT2	1	0.7460354338243924
6	1	0.28	HF+QPT2	0	1.2118607864648405
6	1	0.28	HF+QPT3	1	0.7507888781130885
6	1	0.28	HF+QPT3	0	1.2538647145377433
6	1	0.28	IMSRG	1	0.6914629044102286
6	1	0.28	IMSRG	0	1.3195485447308
6	1	0.28	IMSRG+QPT2	1	0.7062357732013507
6	1	0.28	IMSRG+QPT2	0	1.2392819312572336
6	1	0.28	IMSRG+QPT3	1	0.7133837566114665
6	1	0.28	IMSRG+QPT3	0	1.2425579004729406
6	1	0.5	HF	1	1.2644621574972865
6	1	0.5	HF	0	1.9839802308471277
6	1	0.5	HF+QPT2	1	1.1710835721147594
6	1	0.5	HF+QPT2	0	1.919508776506357
6	1	0.5	HF+QPT3	1	1.1721478767843605
6	1	0.5	HF+QPT3	0	1.9592207228463616
6	1	0.5	IMSRG	1	1.1164540166951349
6	1	0.5	IMSRG	0	2.031147533207335
6	1	0.5	IMSRG+QPT2	1	1.1377402605402682
6	1	0.5	IMSRG+QPT2	0	1.9400275805407956
6	1	0.5	IMSRG+QPT3	1	1.1456355421588076
6	1	0.5	IMSRG+QPT3	0	1.9417907483121999
6	1	1.0	HF	1	2.1224647454063015
6	1	1.0	HF	0	3.4345960587757025
6	1	1.0	HF+QPT2	1	2.0200241056943673
6	1	1.0	HF+QPT2	0	3.368274019712571
6	1	1.0	HF+QPT3	1	2.0179391040625987
6	1	1.0	HF+QPT3	0	3.403925658521148
6	1	1.0	IMSRG	1	1.964112464877456
6	1	1.0	IMSRG	0	3.4831643929328386
6	1	1.0	IMSRG+QPT2	1	1.9931685157534067
6	1	1.0	IMSRG+QPT2	0	3.3822311779248198
6	1	1.0	IMSRG+QPT3	1	2.0007768520751883
6	1	1.0	IMSRG+QPT3	0	3.382318650605707
6	2	0.1	HF	1	1.0653896104569622
6	2	0.1	HF	0	1.256347762712638
6	2	0.1	HF+QPT2	1	1.029755980546814
6	2	0.1	HF+QPT2	0	1.1951909350733516
6	2	0.1	HF+QPT3	1	1.0513211705674101
6	2	0.1	HF+QPT3	0	1.2609833062605025
6	2	0.1	IMSRG	1	0.9313598319843095
6	2	0.1	IMSRG	0	1.3161275818694316
6	2	0.1	IMSRG+QPT2	1	0.9428789730180112
6	2	0.1	IMSRG+QPT2	0	1.21311342099494
6	2	0.1	IMSRG+QPT3	1	0.9482061675813307
6	2	0.1	IMSRG+QPT3	0	1.1967702644041456
6	2	0.28	HF	1	2.1416501734895346
6	2	0.28	HF	0	2.537225634187736
6	2	0.28	HF+QPT2	1	2.0992785638971165
6	2	0.28	HF+QPT2	0	2.4638261065593343
6	2	0.28	HF+QPT3	1	2.1177058953376346
6	2	0.28	HF+QPT3	0	2.5342325126815988
6	2	0.28	IMSRG	1	1.9902840329440663
6	2	0.28	IMSRG	0	2.6185388198515214
6	2	0.28	IMSRG+QPT2	1	2.026286362142658
6	2	0.28	IMSRG+QPT2	0	2.5087188946555665
6	2	0.28	IMSRG+QPT3	1	2.0390220450416305
6	2	0.28	IMSRG+QPT3	0	2.4953808697226028
6	2	0.5	HF	1	3.2175865435858153
6	2	0.5	HF	0	3.8456987712511137
6	2	0.5	HF+QPT2	1	3.1742917115382405
6	2	0.5	HF+QPT2	0	3.7691324478925967
6	2	0.5	HF+QPT3	1	3.190146536854617
6	2	0.5	HF+QPT3	0	3.837199051177148
6	2	0.5	IMSRG	1	3.055051578699708
6	2	0.5	IMSRG	0	3.9286038495994138
6	2	0.5	IMSRG+QPT2	1	3.1100092921766738
6	2	0.5	IMSRG+QPT2	0	3.8065566160056714
6	2	0.5	IMSRG+QPT3	1	3.1254511107885246
6	2	0.5	IMSRG+QPT3	0	3.7966988989684642
6	2	1.0	HF	1	5.300562888331997
6	2	1.0	HF	0	6.444303833351043
6	2	1.0	HF+QPT2	1	5.2570213548449
6	2	1.0	HF+QPT2	0	6.36737572912816
6	2	1.0	HF+QPT3	1	5.269445193811659
6	2	1.0	HF+QPT3	0	6.428773456983398
6	2	1.0	IMSRG	1	5.127531684141746
6	2	1.0	IMSRG	0	6.530265357960227
6	2	1.0	IMSRG+QPT2	1	5.205754095553045
6	2	1.0	IMSRG+QPT2	0	6.39590755976334
6	2	1.0	IMSRG+QPT3	1	5.2212967977437446
6	2	1.0	IMSRG+QPT3	0	6.38907683163995
6	3	0.28	HF	1	3.829014027559419
6	3	0.28	HF	0	4.1495820028387325
6	3	0.28	HF+QPT2	1	3.8343611038236514
6	3	0.28	HF+QPT2	0	4.16148129680197
6	3	0.28	HF+QPT3	1	3.879365218793679
6	3	0.28	HF+QPT3	0	4.2763344340034735
6	3	0.28	IMSRG	1	3.699518377493139
