# iter = 0: without QDPT3 correction
# iter = 1: includes QDPT3 correction
#
# Functional dependencies:
#
#   * (interaction, num_shells, num_filled, freq, method, p) -> correction
#
interaction num_shells num_filled freq method p iter energy
normal 12 3 1.0 imsrg 4 0 7.980846777147105
normal 12 3 1.0 imsrg 4 1 8.26841354056989
normal 12 3 1.0 imsrg 8 0 8.698551818691401
normal 12 3 1.0 imsrg 8 1 8.816430431202866
normal 12 3 1.0 imsrg 10 0 8.650209678739687
normal 12 3 1.0 imsrg 10 1 8.767884140689393
normal 12 3 1.0 imsrg 16 0 10.13007828940122
normal 12 3 1.0 imsrg 16 1 9.929176082748036
normal 12 3 1.0 imsrg 24 0 10.892383940700759
normal 12 3 1.0 imsrg 24 1 10.664443334728514
normal 12 3 1.0 imsrg 26 0 10.845811766715546
normal 12 3 1.0 imsrg 26 1 10.58863965720643
normal 12 4 0.1 hf 8 0 2.593598550163354
normal 12 4 0.1 hf 8 1 2.656113262309391
normal 12 4 0.1 hf 10 0 2.58812704129063
normal 12 4 0.1 hf 10 1 2.667838233935308
normal 12 4 0.1 hf 16 0 2.6607152336767204
normal 12 4 0.1 hf 16 1 2.6983552997011637
normal 12 4 0.1 hf 24 0 2.8728894354437777
normal 12 4 0.1 hf 24 1 2.885778876214071
normal 12 4 0.1 hf 26 0 2.846609001885929
normal 12 4 0.1 hf 26 1 2.8860304991138714
normal 12 4 0.1 hf 36 0 2.937953093680163
normal 12 4 0.1 hf 36 1 2.621725327663325
normal 12 4 0.1 imsrg 8 0 2.46966630532331
normal 12 4 0.1 imsrg 8 1 2.521133758170264
normal 12 4 0.1 imsrg 10 0 2.468503715319579
normal 12 4 0.1 imsrg 10 1 2.522431211884519
normal 12 4 0.1 imsrg 16 0 2.5250415567909195
normal 12 4 0.1 imsrg 16 1 2.5681813179798922
normal 12 4 0.1 imsrg 24 0 2.9228395448444657
normal 12 4 0.1 imsrg 24 1 2.7852981763949267
normal 12 4 0.1 imsrg 26 0 2.9141877582365505
normal 12 4 0.1 imsrg 26 1 2.77523388702607
normal 12 4 0.1 imsrg 36 0 2.9732860065014957
normal 12 4 0.1 imsrg 36 1 2.854331622719936
normal 12 4 0.28 hf 8 0 5.080437406794296
normal 12 4 0.28 hf 8 1 5.183657994562272
normal 12 4 0.28 hf 10 0 5.070697603131442
normal 12 4 0.28 hf 10 1 5.217647193030771
normal 12 4 0.28 hf 16 0 5.266744820578129
normal 12 4 0.28 hf 16 1 5.2815516111662175
normal 12 4 0.28 hf 24 0 5.674434457637376
normal 12 4 0.28 hf 24 1 5.6538421018929315
normal 12 4 0.28 hf 26 0 5.6337397659704935
normal 12 4 0.28 hf 26 1 5.643878741406615
normal 12 4 0.28 hf 36 0 5.855909977385589
normal 12 4 0.28 hf 36 1 5.824008261960747
normal 12 4 0.28 imsrg 8 0 4.935352200791295
normal 12 4 0.28 imsrg 8 1 5.0534097973300005
normal 12 4 0.28 imsrg 10 0 4.926227647108899
normal 12 4 0.28 imsrg 10 1 5.0471592803864045
normal 12 4 0.28 imsrg 16 0 5.096630686173652
normal 12 4 0.28 imsrg 16 1 5.177234195290097
normal 12 4 0.28 imsrg 24 0 5.748208846328649
normal 12 4 0.28 imsrg 24 1 5.5630885138921755
normal 12 4 0.28 imsrg 26 0 5.723402859175106
normal 12 4 0.28 imsrg 26 1 5.545812578100237
normal 12 4 0.28 imsrg 36 0 5.904376982535738
normal 12 4 0.28 imsrg 36 1 5.730643735636907
normal 12 4 1.0 hf 8 0 12.093452312089257
normal 12 4 1.0 hf 8 1 12.388543451233144
normal 12 4 1.0 hf 10 0 12.060450502678815
normal 12 4 1.0 hf 10 1 12.457636535943475
normal 12 4 1.0 hf 16 0 12.804478805541024
normal 12 4 1.0 hf 16 1 12.807184541782728
normal 12 4 1.0 hf 24 0 13.923419093574827
normal 12 4 1.0 hf 24 1 13.852634201553146
normal 12 4 1.0 hf 26 0 13.845387429543168
normal 12 4 1.0 hf 26 1 13.808747040065334
normal 12 4 1.0 hf 36 0 14.651243653169102
normal 12 4 1.0 hf 36 1 14.304017156062017
normal 12 4 1.0 imsrg 8 0 11.918913306182347
normal 12 4 1.0 imsrg 8 1 12.211493240117893
normal 12 4 1.0 imsrg 10 0 11.884682867793812
normal 12 4 1.0 imsrg 10 1 12.179873203696875
normal 12 4 1.0 imsrg 16 0 12.59002414018947
normal 12 4 1.0 imsrg 16 1 12.73212751166171
normal 12 4 1.0 imsrg 24 0 14.013164853146678
normal 12 4 1.0 imsrg 24 1 13.7871365789475
normal 12 4 1.0 imsrg 26 0 13.953716250861966
normal 12 4 1.0 imsrg 26 1 13.736863302311342
normal 12 4 1.0 imsrg 36 0 14.706910497473137
normal 12 4 1.0 imsrg 36 1 14.445207924203478
normal 12 5 0.28 hf 16 0 6.969356188362603
normal 12 5 0.28 hf 16 1 7.498506450575521
normal 12 5 0.28 hf 24 0 7.197415824848106
normal 12 5 0.28 hf 24 1 7.242500676373436
normal 12 5 0.28 hf 26 0 7.190655764122517
normal 12 5 0.28 hf 26 1 7.25193025835863
normal 12 5 0.28 hf 36 0 7.604199210428588
normal 12 5 0.28 hf 36 1 7.639588619172121
normal 12 5 0.28 hf 48 0 7.9319608734633755
normal 12 5 0.28 hf 48 1 7.402810611250457
normal 12 5 0.28 hf 50 0 7.9129610037139715
normal 12 5 0.28 hf 50 1 7.383810741501054
normal 12 5 0.28 imsrg 16 0 6.840225366036046
normal 12 5 0.28 imsrg 16 1 6.996282103790386
normal 12 5 0.28 imsrg 24 0 7.033545049531431
normal 12 5 0.28 imsrg 24 1 7.142138348684577
normal 12 5 0.28 imsrg 26 0 7.02516576351938
normal 12 5 0.28 imsrg 26 1 7.136747455211709
normal 12 5 0.28 imsrg 36 0 7.69658220178952
normal 12 5 0.28 imsrg 36 1 7.518185673023868
normal 12 5 0.28 imsrg 48 0 8.002954147476162
normal 12 5 0.28 imsrg 48 1 7.754720343184878
normal 12 5 0.28 imsrg 50 0 7.980069989221334
normal 12 5 0.28 imsrg 50 1 7.726334320929371
normal 12 5 1.0 hf 16 0 16.330439428623652
normal 12 5 1.0 hf 16 1 16.45727801730028
normal 12 5 1.0 hf 24 0 17.044366502783433
normal 12 5 1.0 hf 24 1 17.06533594839393
normal 12 5 1.0 hf 26 0 17.01885665140289
normal 12 5 1.0 hf 26 1 17.045442231909895
normal 12 5 1.0 hf 36 0 18.099693303455766
normal 12 5 1.0 hf 36 1 18.063984439291723
normal 12 5 1.0 hf 48 0 18.991068909000536
normal 12 5 1.0 hf 48 1 17.991068909000536
normal 12 5 1.0 hf 50 0 18.953270531625765
normal 12 5 1.0 hf 50 1 17.953270531625765
normal 12 5 1.0 imsrg 16 0 16.156452887278572
normal 12 5 1.0 imsrg 16 1 16.463186615710995
normal 12 5 1.0 imsrg 24 0 16.825193980904363
normal 12 5 1.0 imsrg 24 1 16.989651028475777
normal 12 5 1.0 imsrg 26 0 16.79695105173973
normal 12 5 1.0 imsrg 26 1 16.96155093284753
normal 12 5 1.0 imsrg 36 0 18.208291077794645
normal 12 5 1.0 imsrg 36 1 17.97247679264985
normal 12 5 1.0 imsrg 48 0 19.069056364414877
normal 12 5 1.0 imsrg 48 1 18.069056364414877
normal 12 5 1.0 imsrg 50 0 19.02532948556835
normal 12 5 1.0 imsrg 50 1 18.55045374008855
normal 12 6 0.28 hf 24 0 9.29910871123447
normal 12 6 0.28 hf 24 1 9.319796743671638
normal 12 6 0.28 hf 26 0 9.26686652103003
normal 12 6 0.28 hf 26 1 9.312491815628247
normal 12 6 0.28 hf 36 0 9.51751678091457
normal 12 6 0.28 hf 36 1 9.570154222757017
normal 12 6 0.28 hf 48 0 10.08261799004317
normal 12 6 0.28 hf 48 1 10.093254535165892
normal 12 6 0.28 hf 50 0 10.03655801518529
normal 12 6 0.28 hf 50 1 10.007868772408571
normal 12 6 0.28 hf 64 0 10.290789714748877
normal 12 6 0.28 hf 64 1 10.299851630314093
normal 12 6 0.28 imsrg 24 0 9.174206782364413
normal 12 6 0.28 imsrg 24 1 9.332719219519145
normal 12 6 0.28 imsrg 26 0 9.149650750417987
normal 12 6 0.28 imsrg 26 1 9.308362115820401
normal 12 6 0.28 imsrg 36 0 9.356568109420452
normal 12 6 0.28 imsrg 36 1 9.473355846288742
normal 12 6 0.28 imsrg 48 0 10.179078896744898
normal 12 6 0.28 imsrg 48 1 9.968418972447456
normal 12 6 0.28 imsrg 50 0 10.152109764448053
normal 12 6 0.28 imsrg 50 1 9.954457780922011
normal 12 6 0.28 imsrg 64 0 10.364342079868196
normal 12 6 0.28 imsrg 64 1 10.150752177602149
normal 12 6 1.0 hf 24 0 21.014094350721912
normal 12 6 1.0 hf 24 1 21.01787296704043
normal 12 6 1.0 hf 26 0 20.98977827764839
normal 12 6 1.0 hf 26 1 21.048134251892186
normal 12 6 1.0 hf 36 0 21.69306639443787
normal 12 6 1.0 hf 36 1 21.75730436260121
normal 12 6 1.0 hf 48 0 23.033803701194422
normal 12 6 1.0 hf 48 1 23.020868187239657
normal 12 6 1.0 hf 50 0 22.95257244261908
normal 12 6 1.0 hf 50 1 22.970997881588993
normal 12 6 1.0 hf 64 0 23.762851963001843
normal 12 6 1.0 hf 64 1 23.392308063568642
normal 12 6 1.0 imsrg 24 0 20.865561393494605
normal 12 6 1.0 imsrg 24 1 21.162614635329142
normal 12 6 1.0 imsrg 26 0 20.841112496724172
normal 12 6 1.0 imsrg 26 1 21.139216089392594
normal 12 6 1.0 imsrg 36 0 21.501107841634447
normal 12 6 1.0 imsrg 36 1 21.681015386719018
normal 12 6 1.0 imsrg 48 0 23.166230990914435
normal 12 6 1.0 imsrg 48 1 22.90461056068522
normal 12 6 1.0 imsrg 50 0 23.102014543115704
normal 12 6 1.0 imsrg 50 1 22.85612787871163
normal 12 6 1.0 imsrg 64 0 23.857777509207896
normal 12 6 1.0 imsrg 64 1 23.578312239038254
normal 13 1 0.28 hf 0 0 0.8303061529395558
normal 13 1 0.28 hf 0 1 0.7556769630104035
normal 13 1 0.28 hf 4 0 1.2732683404539937
normal 13 1 0.28 hf 4 1 1.2594922662947725
normal 13 1 0.28 hf 8 0 1.5387385307816859
normal 13 1 0.28 hf 8 1 1.4788301970556308
normal 13 1 0.28 hf 10 0 1.495115051099177
normal 13 1 0.28 hf 10 1 1.355406887022907
normal 13 1 0.28 imsrg 0 0 0.692060748255543
normal 13 1 0.28 imsrg 0 1 0.712592332006226
normal 13 1 0.28 imsrg 4 0 1.3189111096837618
normal 13 1 0.28 imsrg 4 1 1.2473609425970196
normal 13 1 0.28 imsrg 8 0 1.5512178175325326
normal 13 1 0.28 imsrg 8 1 1.4886875610079855
normal 13 1 0.28 imsrg 10 0 1.5000597882778541
normal 13 1 0.28 imsrg 10 1 1.411510374908843
normal 13 1 0.5 hf 0 0 1.2644264204279967
normal 13 1 0.5 hf 0 1 1.1729764172338935
normal 13 1 0.5 hf 4 0 1.9839361554332577
normal 13 1 0.5 hf 4 1 1.9607406374542768
normal 13 1 0.5 hf 8 0 2.458424898938842
normal 13 1 0.5 hf 8 1 2.3767290922953457
normal 13 1 0.5 hf 10 0 2.395386000614182
normal 13 1 0.5 hf 10 1 2.1866225345006405
normal 13 1 0.5 imsrg 0 0 1.11465543918598
normal 13 1 0.5 imsrg 0 1 1.1417203280006765
normal 13 1 0.5 imsrg 4 0 2.0311143270272707
normal 13 1 0.5 imsrg 4 1 1.9431879127131497
normal 13 1 0.5 imsrg 8 0 2.4720629427655423
normal 13 1 0.5 imsrg 8 1 2.3912603170382845
normal 13 1 0.5 imsrg 10 0 2.400088571756586
normal 13 1 0.5 imsrg 10 1 2.269562842348085
normal 13 1 1.0 hf 0 0 2.1224968702909024
normal 13 1 1.0 hf 0 1 2.0132970315448135
normal 13 1 1.0 hf 4 0 3.4346646507044576
normal 13 1 1.0 hf 4 1 3.400697792253981
normal 13 1 1.0 hf 8 0 4.389285423723031
normal 13 1 1.0 hf 8 1 4.278046347716654
normal 13 1 1.0 hf 10 0 4.2933211274714775
normal 13 1 1.0 hf 10 1 3.973895215449879
normal 13 1 1.0 imsrg 0 0 1.9582920006893973
normal 13 1 1.0 imsrg 0 1 1.9923237082950556
normal 13 1 1.0 imsrg 4 0 3.483714144100924
normal 13 1 1.0 imsrg 4 1 3.3790448776301134
normal 13 1 1.0 imsrg 8 0 4.404002676301184
normal 13 1 1.0 imsrg 8 1 4.298220215898412
normal 13 1 1.0 imsrg 10 0 4.297918881836498
normal 13 1 1.0 imsrg 10 1 4.09023531956574
normal 13 2 0.1 hf 0 0 0.978808086838247
normal 13 2 0.1 hf 0 1 1.1077911134360359
normal 13 2 0.1 hf 4 0 1.049506894300253
normal 13 2 0.1 hf 4 1 1.046854388174545
normal 13 2 0.1 hf 8 0 1.241260631723922
normal 13 2 0.1 hf 8 1 1.2255836915432978
normal 13 2 0.1 hf 10 0 1.2131696948300204
normal 13 2 0.1 hf 10 1 1.2272291976799334
normal 13 2 0.1 hf 16 0 1.3104093004729698
normal 13 2 0.1 hf 16 1 1.271572678213044
normal 13 2 0.1 imsrg 0 0 0.8787551956548367
normal 13 2 0.1 imsrg 0 1 0.905162679681505
normal 13 2 0.1 imsrg 4 0 0.9316968105972467
normal 13 2 0.1 imsrg 4 1 0.9498319369200711
normal 13 2 0.1 imsrg 8 0 1.2686208611411076
normal 13 2 0.1 imsrg 8 1 1.2003332991739921
normal 13 2 0.1 imsrg 10 0 1.2716596569399639
normal 13 2 0.1 imsrg 10 1 1.2099892122584293
normal 13 2 0.1 imsrg 16 0 1.3257798202651296
normal 13 2 0.1 imsrg 16 1 1.2686748787106157
normal 13 2 0.28 hf 0 0 1.940094868287756
normal 13 2 0.28 hf 0 1 2.1850964888818054
normal 13 2 0.28 hf 4 0 2.1380932258483303
normal 13 2 0.28 hf 4 1 2.1165566776909337
normal 13 2 0.28 hf 8 0 2.5677477645575695
normal 13 2 0.28 hf 8 1 2.5199008454986123
normal 13 2 0.28 hf 10 0 2.511986066177509
normal 13 2 0.28 hf 10 1 2.5102501661121956
normal 13 2 0.28 hf 16 0 2.7759179895925037
normal 13 2 0.28 hf 16 1 2.6720675950851542
normal 13 2 0.28 imsrg 0 0 1.8167311659265917
normal 13 2 0.28 imsrg 0 1 1.907377841494945
normal 13 2 0.28 imsrg 4 0 1.9893800657454752
normal 13 2 0.28 imsrg 4 1 2.034754187736942
normal 13 2 0.28 imsrg 8 0 2.6146957906133736
normal 13 2 0.28 imsrg 8 1 2.4996600583968798
normal 13 2 0.28 imsrg 10 0 2.583103541676126
normal 13 2 0.28 imsrg 10 1 2.476551382966679
normal 13 2 0.28 imsrg 16 0 2.799829062815941
normal 13 2 0.28 imsrg 16 1 2.694865110901661
normal 13 2 0.5 hf 0 0 2.85470484180403
normal 13 2 0.5 hf 0 1 3.2024100524147268
normal 13 2 0.5 hf 4 0 3.2172796509041444
normal 13 2 0.5 hf 4 1 3.183316449721237
normal 13 2 0.5 hf 8 0 3.911833752153998
normal 13 2 0.5 hf 8 1 3.846610984446338
normal 13 2 0.5 hf 10 0 3.830299630794274
normal 13 2 0.5 hf 10 1 3.817039015467529
normal 13 2 0.5 hf 16 0 4.299951508200996
normal 13 2 0.5 hf 16 1 4.142625744217822
normal 13 2 0.5 imsrg 0 0 2.7165269904587515
normal 13 2 0.5 imsrg 0 1 2.8722315726973737
normal 13 2 0.5 imsrg 4 0 3.0489796941587546
normal 13 2 0.5 imsrg 4 1 3.112699880319737
normal 13 2 0.5 imsrg 8 0 3.9657103454345646
normal 13 2 0.5 imsrg 8 1 3.823533364471266
normal 13 2 0.5 imsrg 10 0 3.908570850662858
normal 13 2 0.5 imsrg 10 1 3.777211757676106
normal 13 2 0.5 imsrg 16 0 4.326903005372577
normal 13 2 0.5 imsrg 16 1 4.1856258574961736
normal 13 2 1.0 hf 0 0 4.5428016358144125
normal 13 2 1.0 hf 0 1 5.062892583949694
normal 13 2 1.0 hf 4 0 5.300569386635069
normal 13 2 1.0 hf 4 1 5.251747656383122
normal 13 2 1.0 hf 8 0 6.564465480354958
normal 13 2 1.0 hf 8 1 6.480528537297054
normal 13 2 1.0 hf 10 0 6.437574814493695
normal 13 2 1.0 hf 10 1 6.408895944391728
normal 13 2 1.0 hf 16 0 7.380126705062116
normal 13 2 1.0 hf 16 1 7.133833131548627
normal 13 2 1.0 imsrg 0 0 4.389314028537696
normal 13 2 1.0 imsrg 0 1 4.664891679741463
normal 13 2 1.0 imsrg 4 0 5.110677827983404
normal 13 2 1.0 imsrg 4 1 5.195922385319512
normal 13 2 1.0 imsrg 8 0 6.62479396890343
normal 13 2 1.0 imsrg 8 1 6.454863662970445
normal 13 2 1.0 imsrg 10 0 6.5231841021287575
normal 13 2 1.0 imsrg 10 1 6.36656901060747
normal 13 2 1.0 imsrg 16 0 7.409696166188928
normal 13 2 1.0 imsrg 16 1 7.213380250783343
normal 13 3 0.1 hf 4 0 1.7173775416108599
normal 13 3 0.1 hf 4 1 1.830888979559672
normal 13 3 0.1 hf 8 0 1.7863659123632738
normal 13 3 0.1 hf 8 1 1.7974298670261675
normal 13 3 0.1 hf 10 0 1.787074867399677
normal 13 3 0.1 hf 10 1 1.7983091280876453
normal 13 3 0.1 hf 16 0 1.9639459120554432
normal 13 3 0.1 hf 16 1 1.96718523646049
normal 13 3 0.1 hf 24 0 2.0332873578201913
normal 13 3 0.1 hf 24 1 2.01023230334854
normal 13 3 0.1 hf 26 0 2.0287615243626114
normal 13 3 0.1 hf 26 1 1.9969195981978531
normal 13 3 0.1 imsrg 4 0 1.6160967185778357
normal 13 3 0.1 imsrg 4 1 1.6540733141468822
normal 13 3 0.1 imsrg 8 0 1.6659511731455638
normal 13 3 0.1 imsrg 8 1 1.6953992445425472
normal 13 3 0.1 imsrg 10 0 1.669185079319535
normal 13 3 0.1 imsrg 10 1 1.6991104274324873
normal 13 3 0.1 imsrg 16 0 2.009073015149081
normal 13 3 0.1 imsrg 16 1 1.9174598982524402
normal 13 3 0.1 imsrg 24 0 2.057315263564862
normal 13 3 0.1 imsrg 24 1 1.9781887109641814
normal 13 3 0.1 imsrg 26 0 2.051347809307829
normal 13 3 0.1 imsrg 26 1 1.9694934175902652
normal 13 3 0.28 hf 4 0 3.428916112035088
normal 13 3 0.28 hf 4 1 3.6421204149955395
normal 13 3 0.28 hf 8 0 3.6260658424113235
normal 13 3 0.28 hf 8 1 3.624862302510096
normal 13 3 0.28 hf 10 0 3.617786391729678
normal 13 3 0.28 hf 10 1 3.6176381221327354
normal 13 3 0.28 hf 16 0 4.0141723594856815
normal 13 3 0.28 hf 16 1 3.987670430594717
normal 13 3 0.28 hf 24 0 4.219210595132482
normal 13 3 0.28 hf 24 1 4.129426959511119
normal 13 3 0.28 hf 26 0 4.206687344696669
normal 13 3 0.28 hf 26 1 4.098976133914098
normal 13 3 0.28 imsrg 4 0 3.296160191056386
normal 13 3 0.28 imsrg 4 1 3.4027899975682714
normal 13 3 0.28 imsrg 8 0 3.4693896689949315
normal 13 3 0.28 imsrg 8 1 3.5343042104177833
normal 13 3 0.28 imsrg 10 0 3.4575890256026875
normal 13 3 0.28 imsrg 10 1 3.522415905856424
normal 13 3 0.28 imsrg 16 0 4.078390978748824
normal 13 3 0.28 imsrg 16 1 3.9377578623402014
normal 13 3 0.28 imsrg 24 0 4.2541259149727315
normal 13 3 0.28 imsrg 24 1 4.124249586530495
normal 13 3 0.28 imsrg 26 0 4.23889969397303
normal 13 3 0.28 imsrg 26 1 4.099320792758968
normal 13 3 0.5 hf 4 0 5.075301120054531
normal 13 3 0.5 hf 4 1 5.381346219560613
normal 13 3 0.5 hf 8 0 5.436815733791931
normal 13 3 0.5 hf 8 1 5.427070382812946
normal 13 3 0.5 hf 10 0 5.417767375433533
normal 13 3 0.5 hf 10 1 5.407893113736846
normal 13 3 0.5 hf 16 0 6.063341688761435
normal 13 3 0.5 hf 16 1 6.016472600567135
normal 13 3 0.5 hf 24 0 6.444496379081381
normal 13 3 0.5 hf 24 1 6.2415609896304485
normal 13 3 0.5 hf 26 0 6.4224720950665
normal 13 3 0.5 hf 26 1 6.237979928143256
normal 13 3 0.5 imsrg 4 0 4.9249144177381865
normal 13 3 0.5 imsrg 4 1 5.096270480503772
normal 13 3 0.5 imsrg 8 0 5.257490615624641
normal 13 3 0.5 imsrg 8 1 5.346099804509374
normal 13 3 0.5 imsrg 10 0 5.23284817146245
normal 13 3 0.5 imsrg 10 1 5.321401379987068
normal 13 3 0.5 imsrg 16 0 6.137154403417927
normal 13 3 0.5 imsrg 16 1 5.965880087052559
normal 13 3 0.5 imsrg 24 0 6.4848434180431465
normal 13 3 0.5 imsrg 24 1 6.315024653708711
normal 13 3 0.5 imsrg 26 0 6.458794666438697
normal 13 3 0.5 imsrg 26 1 6.273028730128348
normal 13 3 1.0 hf 4 0 8.147373910814888
normal 13 3 1.0 hf 4 1 8.61835403204635
normal 13 3 1.0 hf 8 0 8.900878531173827
normal 13 3 1.0 hf 8 1 8.881168119541599
normal 13 3 1.0 hf 10 0 8.860368822910576
normal 13 3 1.0 hf 10 1 8.837709188712234
normal 13 3 1.0 hf 16 0 10.046972329470066
normal 13 3 1.0 hf 16 1 9.975763346303797
normal 13 3 1.0 hf 24 0 10.846980326075583
normal 13 3 1.0 hf 24 1 9.846980326075583
normal 13 3 1.0 hf 26 0 10.806089663024203
normal 13 3 1.0 hf 26 1 10.472796703581047
normal 13 3 1.0 imsrg 4 0 7.979430454564883
normal 13 3 1.0 imsrg 4 1 8.264841648731931
normal 13 3 1.0 imsrg 8 0 8.697168123103044
normal 13 3 1.0 imsrg 8 1 8.814332607439347
normal 13 3 1.0 imsrg 10 0 8.648707167923607
normal 13 3 1.0 imsrg 10 1 8.765609454656078
normal 13 3 1.0 imsrg 16 0 10.130559668618556
normal 13 3 1.0 imsrg 16 1 9.927791852570984
normal 13 3 1.0 imsrg 24 0 10.892353315999923
normal 13 3 1.0 imsrg 24 1 10.663564097936053
normal 13 3 1.0 imsrg 26 0 10.845997211686141
normal 13 3 1.0 imsrg 26 1 10.588365908164548
normal 13 4 0.1 hf 8 0 2.566998211298352
normal 13 4 0.1 hf 8 1 2.6155374294020204
normal 13 4 0.1 hf 10 0 2.563722302794199
normal 13 4 0.1 hf 10 1 2.6760956262576485
normal 13 4 0.1 hf 16 0 2.641894213067652
normal 13 4 0.1 hf 16 1 2.6667980475736406
normal 13 4 0.1 hf 24 0 2.83134632552654
normal 13 4 0.1 hf 24 1 2.8432659863891074
normal 13 4 0.1 hf 26 0 2.806001847976211
normal 13 4 0.1 hf 26 1 2.843026688734313
normal 13 4 0.1 hf 36 0 2.921898742309747
normal 13 4 0.1 hf 36 1 2.605670976292909
normal 13 4 0.1 imsrg 8 0 2.441209605987626
normal 13 4 0.1 imsrg 8 1 2.484940384460222
normal 13 4 0.1 imsrg 10 0 2.442700662150857
normal 13 4 0.1 imsrg 10 1 2.4891211752662317
normal 13 4 0.1 imsrg 16 0 2.4934974664384906
normal 13 4 0.1 imsrg 16 1 2.5333792571168354
normal 13 4 0.1 imsrg 24 0 2.870141483492999
normal 13 4 0.1 imsrg 24 1 2.7471207557068014
normal 13 4 0.1 imsrg 26 0 2.861938552224201
normal 13 4 0.1 imsrg 26 1 2.736379992369433
normal 13 4 0.1 imsrg 36 0 2.9506713855448647
normal 13 4 0.1 imsrg 36 1 2.810797146130494
normal 13 4 0.28 hf 8 0 5.072873520452264
normal 13 4 0.28 hf 8 1 5.173585174023663
normal 13 4 0.28 hf 10 0 5.063874405548608
normal 13 4 0.28 hf 10 1 5.219419442542726
normal 13 4 0.28 hf 16 0 5.260366241269636
normal 13 4 0.28 hf 16 1 5.272183047000288
normal 13 4 0.28 hf 24 0 5.643968575828028
normal 13 4 0.28 hf 24 1 5.626220088297595
normal 13 4 0.28 hf 26 0 5.607427618631474
normal 13 4 0.28 hf 26 1 5.616216337978216
normal 13 4 0.28 hf 36 0 5.851571826256245
normal 13 4 0.28 hf 36 1 5.766508374219462
normal 13 4 0.28 imsrg 8 0 4.929008599041798
normal 13 4 0.28 imsrg 8 1 5.044837063341907
normal 13 4 0.28 imsrg 10 0 4.919997274432574
normal 13 4 0.28 imsrg 10 1 5.038908175818879
normal 13 4 0.28 imsrg 16 0 5.090279118496525
normal 13 4 0.28 imsrg 16 1 5.170196413874664
normal 13 4 0.28 imsrg 24 0 5.711320442533289
normal 13 4 0.28 imsrg 24 1 5.544194750311472
normal 13 4 0.28 imsrg 26 0 5.689758463501628
normal 13 4 0.28 imsrg 26 1 5.526839454783865
normal 13 4 0.28 imsrg 36 0 5.900533913704414
normal 13 4 0.28 imsrg 36 1 5.713182762399212
normal 13 4 1.0 hf 8 0 12.0934636310422
normal 13 4 1.0 hf 8 1 12.385633891484902
normal 13 4 1.0 hf 10 0 12.060496322495194
normal 13 4 1.0 hf 10 1 12.454646666905314
normal 13 4 1.0 hf 16 0 12.804496835613508
normal 13 4 1.0 hf 16 1 12.804088216279059
normal 13 4 1.0 hf 24 0 13.9222360885951
normal 13 4 1.0 hf 24 1 13.850125432739775
normal 13 4 1.0 hf 26 0 13.844663189832655
normal 13 4 1.0 hf 26 1 13.806289905964176
normal 13 4 1.0 hf 36 0 14.651349151842787
normal 13 4 1.0 hf 36 1 14.29566070707964
normal 13 4 1.0 imsrg 8 0 11.915831662267108
normal 13 4 1.0 imsrg 8 1 12.204665514714893
normal 13 4 1.0 imsrg 10 0 11.881490920246765
normal 13 4 1.0 imsrg 10 1 12.17277236851715
normal 13 4 1.0 imsrg 16 0 12.58681137137484
normal 13 4 1.0 imsrg 16 1 12.727556389578153
normal 13 4 1.0 imsrg 24 0 14.012155936291062
normal 13 4 1.0 imsrg 24 1 13.784237708606808
normal 13 4 1.0 imsrg 26 0 13.953134495680809
normal 13 4 1.0 imsrg 26 1 13.733863351783459
normal 13 4 1.0 imsrg 36 0 14.707540708961009
normal 13 4 1.0 imsrg 36 1 14.443828196532268
normal 13 5 0.1 hf 16 0 3.6008683421894254
normal 13 5 0.1 hf 16 1 3.6403318528331283
normal 13 5 0.1 hf 24 0 3.674172949474117
normal 13 5 0.1 hf 24 1 3.7199714110765867
normal 13 5 0.1 hf 26 0 3.6674953767452934
normal 13 5 0.1 hf 26 1 3.7258262939513926
normal 13 5 0.1 hf 36 0 3.8986174673830356
normal 13 5 0.1 hf 36 1 3.945946907917927
normal 13 5 0.1 hf 48 0 3.981429183397743
normal 13 5 0.1 hf 48 1 3.979760607058467
normal 13 5 0.1 hf 50 0 3.973921967106823
normal 13 5 0.1 hf 50 1 4.01553950536697
normal 13 5 0.1 imsrg 16 0 3.4942609717297466
normal 13 5 0.1 imsrg 16 1 3.570520569366047
normal 13 5 0.1 imsrg 24 0 3.5563415306749246
normal 13 5 0.1 imsrg 24 1 3.6127497752912467
normal 13 5 0.1 imsrg 26 0 3.5520421037995944
normal 13 5 0.1 imsrg 26 1 3.6128777160945003
normal 13 5 0.1 imsrg 36 0 3.9738174492603786
normal 13 5 0.1 imsrg 36 1 3.8321825846302326
normal 13 5 0.1 imsrg 48 0 4.03382347878441
normal 13 5 0.1 imsrg 48 1 3.9019735499451196
normal 13 5 0.1 imsrg 50 0 4.024432553234185
normal 13 5 0.1 imsrg 50 1 3.8908553745858043
normal 13 5 0.28 hf 16 0 6.91511272452499
normal 13 5 0.28 hf 16 1 6.957191872528056
normal 13 5 0.28 hf 24 0 7.102059688589779
normal 13 5 0.28 hf 24 1 7.149730440288993
normal 13 5 0.28 hf 26 0 7.092286546579839
normal 13 5 0.28 hf 26 1 7.148509169703263
normal 13 5 0.28 hf 36 0 7.52171882642821
normal 13 5 0.28 hf 36 1 7.5552150262926645
normal 13 5 0.28 hf 48 0 7.723546084364246
