 4 12.35747 12.02571 
 5 12.32513 11.87957 
 6 12.27150 11.81401 
 7 12.27138 11.79987 
 8 12.27136 11.79151 
 9 12.27134 11.78593 
 10 12.27133 11.78203
 11 12.27132 11.77914
 12 12.27132 11.77691
 13 12.27132  11.7751
 14  12.27132 11.77374
 16 12.27132 11.77158 
 18 12.27132 11.77003 
 20 12.27132 11.76885 

 
