 9 66.91224 65.85942 66.62251 65.71204  
 10 66.91204 65.82642 66.65962 65.70372  
 11 66.91136 65.80346 66.68776 65.69828  
 12 66.91136 65.78621 66.71056 65.69424  
 13 66.91132 65.77311 66.72909 65.69139  
 14 66.91132 65.76275 66.74450 65.68925 
 15 66.91132 65.75437 66.75751 65.68760 
 16 66.91132 65.74746 66.76863 65.68631
 18 66.91132 65.73671 66.78665 65.68437 
 20 66.91132 65.7280 66.80063 65.68304 
